ACCOUNT_NUMBER,BRANCH_CODE,APPLICATION_NUM,CUSTOMER_ID,PRODUCT_CODE,PRODUCT_CATEGORY,BOOK_DATE,VALUE_DATE,MATURITY_DATE,AMOUNT_FINANCED,DOWNPAYMENT_AMOUNT,CURRENCY,ORIGINAL_ST_DATE,PRIMARY_APPLICANT_ID,PRIMARY_APPLICANT_NAME,USER_DEFINED_STATUS,CALC_REQD,BACK_VAL_EFF_DT,AUTO_MAN_ROLLOVER,SCHEDULE_BASIS,UDE_ROLLOVER_BASIS,ROLLOVER_TYPE,SPECIAL_AMOUNT,RATE_CODE_PREF,PASSBOOK_FACILITY,ATM_FACILITY,ALLOW_BACK_PERIOD_ENTRY,INT_STMT,TRACK_RECEIVABLE_ALIQ,TRACK_RECEIVABLE_MLIQ,LIQUIDATION_MODE,AMEND_PAST_PAID_SCHEDULE,CHEQUE_BOOK_FACILITY,LIQ_BACK_VALUED_SCHEDULES,LIQ_COMP_DATES_FLAG,RETRIES_AUTO_LIQ,RESIDUAL_AMOUNT,ACCOUNT_STATUS,AUTH_STAT,VERSION_NO,LATEST_ESN,NEXT_ACCR_DATE,HAS_PROBLEMS,PROCESS_NO,AMOUNT_DISBURSED,STOP_ACCRUALS,FUNDED_STATUS,AMORTIZED,RECALC_ACTION_CODE,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,ARVN_APPLIED,ALT_ACC_NO,PARTIAL_LIQUIDATION,ALIQ_REVERSED_PMT,NO_OF_INSTALLMENTS,FREQUENCY,FREQUENCY_UNIT,FIRST_INS_DATE,LINKED_REFERENCE,LINKAGE_TYPE,FIELD_CHAR_1,FIELD_CHAR_2,FIELD_CHAR_3,FIELD_CHAR_4,FIELD_CHAR_5,FIELD_CHAR_6,FIELD_CHAR_7,FIELD_CHAR_8,FIELD_CHAR_9,FIELD_CHAR_10,FIELD_CHAR_11,FIELD_CHAR_12,FIELD_CHAR_13,FIELD_CHAR_14,FIELD_CHAR_15,FIELD_CHAR_16,FIELD_CHAR_17,FIELD_CHAR_18,FIELD_CHAR_19,FIELD_CHAR_20,FIELD_NUMBER_1,FIELD_NUMBER_2,FIELD_NUMBER_3,FIELD_NUMBER_4,FIELD_NUMBER_5,FIELD_NUMBER_6,FIELD_NUMBER_7,FIELD_NUMBER_8,FIELD_NUMBER_9,FIELD_NUMBER_10,FIELD_NUMBER_11,FIELD_NUMBER_12,FIELD_NUMBER_13,FIELD_NUMBER_14,FIELD_NUMBER_15,FIELD_NUMBER_16,FIELD_NUMBER_17,FIELD_NUMBER_18,FIELD_NUMBER_19,FIELD_NUMBER_20,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,ROLL_BY,MATURITY_TYPE,NET_PRINCIPAL,INDEX_XRATE,MIGRATION_DATE,DR_PAYMENT_MODE,CR_PAYMENT_MODE,DR_PROD_AC,CR_PROD_AC,DR_ACC_BRN,CR_ACC_BRN,EXT_ACC_NO_CR,EXT_ACC_NAME_CR,CLG_BANK_CODE_CR,CLG_BRN_CODE_CR,PC_CAT_CR,EXT_ACC_NO_DR,EXT_ACC_NAME_DR,CLG_BANK_CODE_DR,CLG_BRN_CODE_DR,PC_CAT_DR,CARD_NO,INSTRUMENT_NO_CR,ROUTING_NO_CR,END_POINT_CR,CLG_PROD_CODE_CR,SECTOR_CODE_CR,INSTRUMENT_NO_DR,ROUTING_NO_DR,END_POINT_DR,CLG_PROD_CODE_DR,SECTOR_CODE_DR,UPLOAD_SOURCE_DR,UPLOAD_SOURCE_CR,EMI_AMOUNT,CUTOFF_TRANSACTION,DELINQUENCY_STATUS,EXECUTION_DATE,USGT_STATUS,LAST_INTRADAY_ACCR_DT,DUE_DATES_ON,DETERIORATION_DATE,CURR_ACBAL_CHK,PARENT_LOAN,ALTERNATE_CCY
100000000271,021,APPLICATION_NUM_,CUST000271,SAV1,SAV1,2026-09-28,2026-09-28,2026-09-28,4101.800,1140.700,EUR,2026-09-28,PRIMARY_APPLICANT_ID_271,Primary Applicant Name 271,USER,C,2026-09-28,A,S,U,R,1586.500,R,P,A,A,I,T,T,L,A,C,L,Y,5089,3773.400,1,A,9976,535,2026-09-28,H,70,9464.400,1,502150,A,R,MAKER_ID_271,2026-09-28,CHECKER_ID_271,2026-09-28,A,100000000271,P,N,21,18899,F,2026-09-28,LINKED_REFERENCE_271,LINKAGE_TYPE_271,FIELD_CHAR_1_271,FIELD_CHAR_2_271,FIELD_CHAR_3_271,FIELD_CHAR_4_271,FIELD_CHAR_5_271,FIELD_CHAR_6_271,FIELD_CHAR_7_271,FIELD_CHAR_8_271,FIELD_CHAR_9_271,FIELD_CHAR_10_271,FIELD_CHAR_11_271,FIELD_CHAR_12_271,FIELD_CHAR_13_271,FIELD_CHAR_14_271,FIELD_CHAR_15_271,FIELD_CHAR_16_271,FIELD_CHAR_17_271,FIELD_CHAR_18_271,FIELD_CHAR_19_271,FIELD_CHAR_20_271,347288,899538,859170,253323,640416,820286,223337,311975,676264,314705,454264,904672,93790,759055,999003,415432,507339,586389,579249,421468,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,R,M,67589,1.0700,2026-09-28,DR_PAYMENT_MODE_271,CR_PAYMENT_MODE_271,DR_PROD_AC_271,CR_PROD_AC_271,100,100,100000000271,100000000271,CLG_,CLG_BRN_CODE_CR_271,PC_C,100000000271,100000000271,CLG_,CLG_BRN_CODE_DR_271,PC_C,CARD_NO_271,INSTRUMENT_NO_CR,ROUTING_NO_CR_271,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_271,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,3894.500,C,D,2026-09-28,U,2026-09-28,84,2026-09-28,C,PARENT_LOAN_271,EUR
100000000272,022,APPLICATION_NUM_,CUST000272,CURR,CURR,2026-09-29,2026-09-29,2026-09-29,23379.900,17985.400,BRL,2026-09-29,PRIMARY_APPLICANT_ID_272,Primary Applicant Name 272,USER,C,2026-09-29,A,S,U,R,2445.200,R,P,A,A,I,T,T,L,A,C,L,N,6952,4671.400,1,A,7826,6741,2026-09-29,H,94,12953.000,1,68913,A,R,MAKER_ID_272,2026-09-29,CHECKER_ID_272,2026-09-29,A,100000000272,P,N,31,510534,F,2026-09-29,LINKED_REFERENCE_272,LINKAGE_TYPE_272,FIELD_CHAR_1_272,FIELD_CHAR_2_272,FIELD_CHAR_3_272,FIELD_CHAR_4_272,FIELD_CHAR_5_272,FIELD_CHAR_6_272,FIELD_CHAR_7_272,FIELD_CHAR_8_272,FIELD_CHAR_9_272,FIELD_CHAR_10_272,FIELD_CHAR_11_272,FIELD_CHAR_12_272,FIELD_CHAR_13_272,FIELD_CHAR_14_272,FIELD_CHAR_15_272,FIELD_CHAR_16_272,FIELD_CHAR_17_272,FIELD_CHAR_18_272,FIELD_CHAR_19_272,FIELD_CHAR_20_272,800674,514406,828473,165807,727294,284515,847219,132394,904269,304265,51914,518755,570585,583634,93989,841407,713053,610154,547142,198071,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,2026-09-29,R,M,606135,2.0000,2026-09-29,DR_PAYMENT_MODE_272,CR_PAYMENT_MODE_272,DR_PROD_AC_272,CR_PROD_AC_272,100,100,100000000272,100000000272,CLG_,CLG_BRN_CODE_CR_272,PC_C,100000000272,100000000272,CLG_,CLG_BRN_CODE_DR_272,PC_C,CARD_NO_272,INSTRUMENT_NO_CR,ROUTING_NO_CR_272,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_272,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,3068.000,C,D,2026-09-29,U,2026-09-29,85,2026-09-29,C,PARENT_LOAN_272,BRL
100000000273,023,APPLICATION_NUM_,CUST000273,LOAN,LOAN,2026-09-30,2026-09-30,2026-09-30,19019.900,21371.300,USD,2026-09-30,PRIMARY_APPLICANT_ID_273,Primary Applicant Name 273,USER,C,2026-09-30,A,S,U,R,13477.000,R,P,A,A,I,T,T,L,A,C,L,N,7774,56.600,1,A,8986,9314,2026-09-30,H,95,12188.400,1,382786,A,R,MAKER_ID_273,2026-09-30,CHECKER_ID_273,2026-09-30,A,100000000273,P,N,31,322402,F,2026-09-30,LINKED_REFERENCE_273,LINKAGE_TYPE_273,FIELD_CHAR_1_273,FIELD_CHAR_2_273,FIELD_CHAR_3_273,FIELD_CHAR_4_273,FIELD_CHAR_5_273,FIELD_CHAR_6_273,FIELD_CHAR_7_273,FIELD_CHAR_8_273,FIELD_CHAR_9_273,FIELD_CHAR_10_273,FIELD_CHAR_11_273,FIELD_CHAR_12_273,FIELD_CHAR_13_273,FIELD_CHAR_14_273,FIELD_CHAR_15_273,FIELD_CHAR_16_273,FIELD_CHAR_17_273,FIELD_CHAR_18_273,FIELD_CHAR_19_273,FIELD_CHAR_20_273,406077,639314,502804,955383,489260,45004,821889,893450,77827,364530,274245,181273,72638,738024,770129,860932,631580,285121,327967,229142,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,2026-09-30,R,M,117296,1.8100,2026-09-30,DR_PAYMENT_MODE_273,CR_PAYMENT_MODE_273,DR_PROD_AC_273,CR_PROD_AC_273,100,100,100000000273,100000000273,CLG_,CLG_BRN_CODE_CR_273,PC_C,100000000273,100000000273,CLG_,CLG_BRN_CODE_DR_273,PC_C,CARD_NO_273,INSTRUMENT_NO_CR,ROUTING_NO_CR_273,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_273,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,2373.300,C,D,2026-09-30,U,2026-09-30,41,2026-09-30,C,PARENT_LOAN_273,USD
100000000274,024,APPLICATION_NUM_,CUST000274,TD01,TD01,2026-10-01,2026-10-01,2026-10-01,19135.600,14108.800,PEN,2026-10-01,PRIMARY_APPLICANT_ID_274,Primary Applicant Name 274,USER,C,2026-10-01,A,S,U,R,10304.700,R,P,A,A,I,T,T,L,A,C,L,N,2937,11275.600,1,A,3457,4255,2026-10-01,H,50,17399.000,1,50854,A,R,MAKER_ID_274,2026-10-01,CHECKER_ID_274,2026-10-01,A,100000000274,P,N,12,84829,F,2026-10-01,LINKED_REFERENCE_274,LINKAGE_TYPE_274,FIELD_CHAR_1_274,FIELD_CHAR_2_274,FIELD_CHAR_3_274,FIELD_CHAR_4_274,FIELD_CHAR_5_274,FIELD_CHAR_6_274,FIELD_CHAR_7_274,FIELD_CHAR_8_274,FIELD_CHAR_9_274,FIELD_CHAR_10_274,FIELD_CHAR_11_274,FIELD_CHAR_12_274,FIELD_CHAR_13_274,FIELD_CHAR_14_274,FIELD_CHAR_15_274,FIELD_CHAR_16_274,FIELD_CHAR_17_274,FIELD_CHAR_18_274,FIELD_CHAR_19_274,FIELD_CHAR_20_274,586452,153310,199325,766148,115857,358877,750785,681760,68291,480319,163542,363209,389752,635736,446404,554542,433859,248345,373538,686402,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,R,M,885982,3.0300,2026-10-01,DR_PAYMENT_MODE_274,CR_PAYMENT_MODE_274,DR_PROD_AC_274,CR_PROD_AC_274,100,100,100000000274,100000000274,CLG_,CLG_BRN_CODE_CR_274,PC_C,100000000274,100000000274,CLG_,CLG_BRN_CODE_DR_274,PC_C,CARD_NO_274,INSTRUMENT_NO_CR,ROUTING_NO_CR_274,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_274,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,13435.800,C,D,2026-10-01,U,2026-10-01,50,2026-10-01,C,PARENT_LOAN_274,PEN
100000000275,025,APPLICATION_NUM_,CUST000275,CARD,CARD,2026-10-02,2026-10-02,2026-10-02,12838.400,20465.600,EUR,2026-10-02,PRIMARY_APPLICANT_ID_275,Primary Applicant Name 275,USER,C,2026-10-02,A,S,U,R,4143.700,R,P,A,A,I,T,T,L,A,C,L,N,7815,15106.600,1,A,1009,3250,2026-10-02,H,98,17950.700,1,341722,A,R,MAKER_ID_275,2026-10-02,CHECKER_ID_275,2026-10-02,A,100000000275,P,N,4,578443,F,2026-10-02,LINKED_REFERENCE_275,LINKAGE_TYPE_275,FIELD_CHAR_1_275,FIELD_CHAR_2_275,FIELD_CHAR_3_275,FIELD_CHAR_4_275,FIELD_CHAR_5_275,FIELD_CHAR_6_275,FIELD_CHAR_7_275,FIELD_CHAR_8_275,FIELD_CHAR_9_275,FIELD_CHAR_10_275,FIELD_CHAR_11_275,FIELD_CHAR_12_275,FIELD_CHAR_13_275,FIELD_CHAR_14_275,FIELD_CHAR_15_275,FIELD_CHAR_16_275,FIELD_CHAR_17_275,FIELD_CHAR_18_275,FIELD_CHAR_19_275,FIELD_CHAR_20_275,773790,54618,355727,949919,287373,422081,340138,262069,840262,587828,682302,339648,1632,583874,41315,82702,128476,480567,653838,540608,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,R,M,599281,4.2700,2026-10-02,DR_PAYMENT_MODE_275,CR_PAYMENT_MODE_275,DR_PROD_AC_275,CR_PROD_AC_275,100,100,100000000275,100000000275,CLG_,CLG_BRN_CODE_CR_275,PC_C,100000000275,100000000275,CLG_,CLG_BRN_CODE_DR_275,PC_C,CARD_NO_275,INSTRUMENT_NO_CR,ROUTING_NO_CR_275,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_275,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,21276.500,C,D,2026-10-02,U,2026-10-02,52,2026-10-02,C,PARENT_LOAN_275,EUR
100000000276,001,APPLICATION_NUM_,CUST000276,CLRG,CLRG,2026-10-03,2026-10-03,2026-10-03,7686.100,11991.900,BRL,2026-10-03,PRIMARY_APPLICANT_ID_276,Primary Applicant Name 276,USER,C,2026-10-03,A,S,U,R,5387.000,R,P,A,A,I,T,T,L,A,C,L,Y,4716,8254.100,1,A,4926,1125,2026-10-03,H,25,8580.000,1,323197,A,R,MAKER_ID_276,2026-10-03,CHECKER_ID_276,2026-10-03,A,100000000276,P,N,6,420912,F,2026-10-03,LINKED_REFERENCE_276,LINKAGE_TYPE_276,FIELD_CHAR_1_276,FIELD_CHAR_2_276,FIELD_CHAR_3_276,FIELD_CHAR_4_276,FIELD_CHAR_5_276,FIELD_CHAR_6_276,FIELD_CHAR_7_276,FIELD_CHAR_8_276,FIELD_CHAR_9_276,FIELD_CHAR_10_276,FIELD_CHAR_11_276,FIELD_CHAR_12_276,FIELD_CHAR_13_276,FIELD_CHAR_14_276,FIELD_CHAR_15_276,FIELD_CHAR_16_276,FIELD_CHAR_17_276,FIELD_CHAR_18_276,FIELD_CHAR_19_276,FIELD_CHAR_20_276,123422,502604,519415,669617,518382,756187,369517,545112,208158,397389,980515,846267,255890,511540,265451,846736,109426,813220,181913,355913,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,2026-10-03,R,M,106866,2.9900,2026-10-03,DR_PAYMENT_MODE_276,CR_PAYMENT_MODE_276,DR_PROD_AC_276,CR_PROD_AC_276,100,100,100000000276,100000000276,CLG_,CLG_BRN_CODE_CR_276,PC_C,100000000276,100000000276,CLG_,CLG_BRN_CODE_DR_276,PC_C,CARD_NO_276,INSTRUMENT_NO_CR,ROUTING_NO_CR_276,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_276,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,4863.000,C,D,2026-10-03,U,2026-10-03,69,2026-10-03,C,PARENT_LOAN_276,BRL
100000000277,002,APPLICATION_NUM_,CUST000277,SAV1,SAV1,2026-10-04,2026-10-04,2026-10-04,5490.200,17116.400,USD,2026-10-04,PRIMARY_APPLICANT_ID_277,Primary Applicant Name 277,USER,C,2026-10-04,A,S,U,R,17984.200,R,P,A,A,I,T,T,L,A,C,L,N,2875,11951.600,1,U,7467,5045,2026-10-04,H,50,18123.500,1,171019,A,R,MAKER_ID_277,2026-10-04,CHECKER_ID_277,2026-10-04,A,100000000277,P,N,16,528518,F,2026-10-04,LINKED_REFERENCE_277,LINKAGE_TYPE_277,FIELD_CHAR_1_277,FIELD_CHAR_2_277,FIELD_CHAR_3_277,FIELD_CHAR_4_277,FIELD_CHAR_5_277,FIELD_CHAR_6_277,FIELD_CHAR_7_277,FIELD_CHAR_8_277,FIELD_CHAR_9_277,FIELD_CHAR_10_277,FIELD_CHAR_11_277,FIELD_CHAR_12_277,FIELD_CHAR_13_277,FIELD_CHAR_14_277,FIELD_CHAR_15_277,FIELD_CHAR_16_277,FIELD_CHAR_17_277,FIELD_CHAR_18_277,FIELD_CHAR_19_277,FIELD_CHAR_20_277,757328,838722,948794,949442,885708,467524,518865,739139,955875,396651,834722,249534,46484,436919,12005,171205,874070,310930,750912,5095,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,2026-10-04,R,M,980896,4.4600,2026-10-04,DR_PAYMENT_MODE_277,CR_PAYMENT_MODE_277,DR_PROD_AC_277,CR_PROD_AC_277,100,100,100000000277,100000000277,CLG_,CLG_BRN_CODE_CR_277,PC_C,100000000277,100000000277,CLG_,CLG_BRN_CODE_DR_277,PC_C,CARD_NO_277,INSTRUMENT_NO_CR,ROUTING_NO_CR_277,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_277,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,12346.300,C,D,2026-10-04,U,2026-10-04,43,2026-10-04,C,PARENT_LOAN_277,USD
100000000278,003,APPLICATION_NUM_,CUST000278,CURR,CURR,2026-10-05,2026-10-05,2026-10-05,5993.800,14262.900,PEN,2026-10-05,PRIMARY_APPLICANT_ID_278,Primary Applicant Name 278,USER,C,2026-10-05,A,S,U,R,20977.700,R,P,A,A,I,T,T,L,A,C,L,N,2139,967.900,1,A,9654,8953,2026-10-05,H,60,21075.800,1,620593,A,R,MAKER_ID_278,2026-10-05,CHECKER_ID_278,2026-10-05,A,100000000278,P,N,11,171630,F,2026-10-05,LINKED_REFERENCE_278,LINKAGE_TYPE_278,FIELD_CHAR_1_278,FIELD_CHAR_2_278,FIELD_CHAR_3_278,FIELD_CHAR_4_278,FIELD_CHAR_5_278,FIELD_CHAR_6_278,FIELD_CHAR_7_278,FIELD_CHAR_8_278,FIELD_CHAR_9_278,FIELD_CHAR_10_278,FIELD_CHAR_11_278,FIELD_CHAR_12_278,FIELD_CHAR_13_278,FIELD_CHAR_14_278,FIELD_CHAR_15_278,FIELD_CHAR_16_278,FIELD_CHAR_17_278,FIELD_CHAR_18_278,FIELD_CHAR_19_278,FIELD_CHAR_20_278,623055,87685,114062,407748,115360,627892,239878,610668,920968,357941,316423,436313,139978,631624,469083,835295,399742,313580,217073,521945,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,2026-10-05,R,M,863408,2.0600,2026-10-05,DR_PAYMENT_MODE_278,CR_PAYMENT_MODE_278,DR_PROD_AC_278,CR_PROD_AC_278,100,100,100000000278,100000000278,CLG_,CLG_BRN_CODE_CR_278,PC_C,100000000278,100000000278,CLG_,CLG_BRN_CODE_DR_278,PC_C,CARD_NO_278,INSTRUMENT_NO_CR,ROUTING_NO_CR_278,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_278,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,21698.800,C,D,2026-10-05,U,2026-10-05,24,2026-10-05,C,PARENT_LOAN_278,PEN
100000000279,004,APPLICATION_NUM_,CUST000279,LOAN,LOAN,2026-10-06,2026-10-06,2026-10-06,4590.900,20756.100,EUR,2026-10-06,PRIMARY_APPLICANT_ID_279,Primary Applicant Name 279,USER,C,2026-10-06,A,S,U,R,22747.900,R,P,A,A,I,T,T,L,A,C,L,N,3256,8067.100,1,A,8795,9254,2026-10-06,H,99,5786.000,1,723485,A,R,MAKER_ID_279,2026-10-06,CHECKER_ID_279,2026-10-06,A,100000000279,P,N,26,172751,F,2026-10-06,LINKED_REFERENCE_279,LINKAGE_TYPE_279,FIELD_CHAR_1_279,FIELD_CHAR_2_279,FIELD_CHAR_3_279,FIELD_CHAR_4_279,FIELD_CHAR_5_279,FIELD_CHAR_6_279,FIELD_CHAR_7_279,FIELD_CHAR_8_279,FIELD_CHAR_9_279,FIELD_CHAR_10_279,FIELD_CHAR_11_279,FIELD_CHAR_12_279,FIELD_CHAR_13_279,FIELD_CHAR_14_279,FIELD_CHAR_15_279,FIELD_CHAR_16_279,FIELD_CHAR_17_279,FIELD_CHAR_18_279,FIELD_CHAR_19_279,FIELD_CHAR_20_279,602550,946620,936048,904639,610508,60643,372435,516885,172432,787918,214033,538557,523727,750141,821791,967197,773661,618522,490323,952252,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,2026-10-06,R,M,342610,3.9800,2026-10-06,DR_PAYMENT_MODE_279,CR_PAYMENT_MODE_279,DR_PROD_AC_279,CR_PROD_AC_279,100,100,100000000279,100000000279,CLG_,CLG_BRN_CODE_CR_279,PC_C,100000000279,100000000279,CLG_,CLG_BRN_CODE_DR_279,PC_C,CARD_NO_279,INSTRUMENT_NO_CR,ROUTING_NO_CR_279,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_279,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,8051.800,C,D,2026-10-06,U,2026-10-06,10,2026-10-06,C,PARENT_LOAN_279,EUR
100000000280,005,APPLICATION_NUM_,CUST000280,TD01,TD01,2026-10-07,2026-10-07,2026-10-07,9050.900,20368.200,BRL,2026-10-07,PRIMARY_APPLICANT_ID_280,Primary Applicant Name 280,USER,C,2026-10-07,A,S,U,R,4853.900,R,P,A,A,I,T,T,L,A,C,L,N,2912,9647.600,1,A,7480,3874,2026-10-07,H,33,7674.000,1,632713,A,R,MAKER_ID_280,2026-10-07,CHECKER_ID_280,2026-10-07,A,100000000280,P,N,26,641930,F,2026-10-07,LINKED_REFERENCE_280,LINKAGE_TYPE_280,FIELD_CHAR_1_280,FIELD_CHAR_2_280,FIELD_CHAR_3_280,FIELD_CHAR_4_280,FIELD_CHAR_5_280,FIELD_CHAR_6_280,FIELD_CHAR_7_280,FIELD_CHAR_8_280,FIELD_CHAR_9_280,FIELD_CHAR_10_280,FIELD_CHAR_11_280,FIELD_CHAR_12_280,FIELD_CHAR_13_280,FIELD_CHAR_14_280,FIELD_CHAR_15_280,FIELD_CHAR_16_280,FIELD_CHAR_17_280,FIELD_CHAR_18_280,FIELD_CHAR_19_280,FIELD_CHAR_20_280,349635,294147,445732,250315,428784,25179,33917,270524,34383,826574,620511,966250,483768,219139,829746,922124,582194,672827,446809,837958,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,2026-10-07,R,M,766697,3.4600,2026-10-07,DR_PAYMENT_MODE_280,CR_PAYMENT_MODE_280,DR_PROD_AC_280,CR_PROD_AC_280,100,100,100000000280,100000000280,CLG_,CLG_BRN_CODE_CR_280,PC_C,100000000280,100000000280,CLG_,CLG_BRN_CODE_DR_280,PC_C,CARD_NO_280,INSTRUMENT_NO_CR,ROUTING_NO_CR_280,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_280,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,7329.900,C,D,2026-10-07,U,2026-10-07,10,2026-10-07,C,PARENT_LOAN_280,BRL
100000000281,006,APPLICATION_NUM_,CUST000281,CARD,CARD,2026-10-08,2026-10-08,2026-10-08,637.100,3343.100,USD,2026-10-08,PRIMARY_APPLICANT_ID_281,Primary Applicant Name 281,USER,C,2026-10-08,A,S,U,R,20471.500,R,P,A,A,I,T,T,L,A,C,L,Y,5702,10749.500,1,A,4935,1664,2026-10-08,H,63,21284.100,1,321837,A,R,MAKER_ID_281,2026-10-08,CHECKER_ID_281,2026-10-08,A,100000000281,P,N,24,181898,F,2026-10-08,LINKED_REFERENCE_281,LINKAGE_TYPE_281,FIELD_CHAR_1_281,FIELD_CHAR_2_281,FIELD_CHAR_3_281,FIELD_CHAR_4_281,FIELD_CHAR_5_281,FIELD_CHAR_6_281,FIELD_CHAR_7_281,FIELD_CHAR_8_281,FIELD_CHAR_9_281,FIELD_CHAR_10_281,FIELD_CHAR_11_281,FIELD_CHAR_12_281,FIELD_CHAR_13_281,FIELD_CHAR_14_281,FIELD_CHAR_15_281,FIELD_CHAR_16_281,FIELD_CHAR_17_281,FIELD_CHAR_18_281,FIELD_CHAR_19_281,FIELD_CHAR_20_281,679846,895426,764881,406083,958927,50903,406632,454115,157335,612575,922205,977776,159697,409786,709903,719263,438328,451755,147393,738810,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,2026-10-08,R,M,564813,4.3400,2026-10-08,DR_PAYMENT_MODE_281,CR_PAYMENT_MODE_281,DR_PROD_AC_281,CR_PROD_AC_281,100,100,100000000281,100000000281,CLG_,CLG_BRN_CODE_CR_281,PC_C,100000000281,100000000281,CLG_,CLG_BRN_CODE_DR_281,PC_C,CARD_NO_281,INSTRUMENT_NO_CR,ROUTING_NO_CR_281,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_281,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,20748.500,C,D,2026-10-08,U,2026-10-08,67,2026-10-08,C,PARENT_LOAN_281,USD
