MODULE,TRN_REF_NO,EVENT_SR_NO,EVENT,AC_ENTRY_SR_NO,AC_BRANCH,AC_NO,AC_CCY,DRCR_IND,TRN_CODE,AMOUNT_TAG,FCY_AMOUNT,EXCH_RATE,LCY_AMOUNT,RELATED_CUSTOMER,RELATED_ACCOUNT,RELATED_REFERENCE,MIS_FLAG,MIS_HEAD,TRN_DT,VALUE_DT,TXN_INIT_DATE,FINANCIAL_CYCLE,PERIOD_CODE,INSTRUMENT_CODE,BATCH_NO,CURR_NO,USER_ID,BANK_CODE,AVLDAYS,BALANCE_UPD,TYPE,AUTH_ID,PRINT_STAT,AUTH_STAT,CATEGORY,CUST_GL,DISTRIBUTED,NODE,DELETE_STAT,ON_LINE,UPDACT,NODE_SR_NO,NETTING_IND,IB,FLG_POSITION_STATUS,GLMIS_UPDATE_FLAG,PRODUCT_ACCRUAL,TRANSACTION_COUNT,VDBAL_UPDATE_FLAG,GLMIS_UPDATE_STATUS,DEPARTMENT_CODE,CUSTOM_REF_NO,INTERFACE_REF_NO,CUSTOMER_REF_NO,PROCESSED_FLAG,MIS_SPREAD,AML_EXCEPTION,HIDE_TXN_IN_STMT,PNL_HIST_IND,ECA_ALLOWED,ECA_STATUS,INTERNAL_GL_TYPE,SYSTEM_AC_NO,MIS_UNIT_TYPE,MIS_UNIT_REF_NO,SYS_AC_VDBAL_UPD,EOD_WASH_STATUS,UNCOL_PROCESS_STATUS,RECV_ORIG_AC_NO,GAAP_INDICATOR,BAL_CHK_ONLINE,BAL_CHK_BATCH,REVL_ONLINE,DELINQUENCY_PRODUCT,EXTERNAL_REF_NO,PRODUCT,TXN_ID,REAL_DT_TIME,SOURCE_CODE,DD_CREATION_DT,DD_LAST_UPD,DD_ID
MO,TRN000000000883,458418,EVEN,163536,008,100000000883,EUR,D,WDR,AMOUNT_TAG_883,13115.900,1.70000000,24833.300,CUST000083,100000000883,RELATED_REFERENC,N,MIS_HEAD_,2026-06-02,2026-06-02,2026-06-02,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,27940,USER_ID_883,BANK_CODE_88,33,B,T,AUTH_ID_883,P,A,C,C,D,NODE_883,Y,O,U,549718,N,I,F,N,1,36,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_883,CUST000083,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_883,M,MIS_UNIT_REF_NO_883,S,E,U,RECV_ORIG_AC_NO_883,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000883,2026-06-02 18:54:00,SOURCE_CODE_883,2026-06-02 18:54:00,2026-06-02 18:54:00,883
MO,TRN000000000884,58802,EVEN,278429,009,100000000884,BRL,C,TRF,AMOUNT_TAG_884,4206.400,2.16000000,17881.900,CUST000084,100000000884,RELATED_REFERENC,N,MIS_HEAD_,2026-06-03,2026-06-03,2026-06-03,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,260521,USER_ID_884,BANK_CODE_88,10,B,T,AUTH_ID_884,P,A,C,C,D,NODE_884,Y,O,U,978398,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_884,CUST000084,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_884,M,MIS_UNIT_REF_NO_884,S,E,U,RECV_ORIG_AC_NO_884,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000884,2026-06-03 19:01:00,SOURCE_CODE_884,2026-06-03 19:01:00,2026-06-03 19:01:00,884
MO,TRN000000000885,696584,EVEN,287497,010,100000000885,USD,D,FEE,AMOUNT_TAG_885,2464.700,4.31000000,6568.500,CUST000085,100000000885,RELATED_REFERENC,N,MIS_HEAD_,2026-06-04,2026-06-04,2026-06-04,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,99955,USER_ID_885,BANK_CODE_88,28,B,T,AUTH_ID_885,P,A,C,C,D,NODE_885,Y,O,U,141185,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_885,CUST000085,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_885,M,MIS_UNIT_REF_NO_885,S,E,U,RECV_ORIG_AC_NO_885,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000885,2026-06-04 20:08:00,SOURCE_CODE_885,2026-06-04 20:08:00,2026-06-04 20:08:00,885
MO,TRN000000000886,722768,EVEN,718724,011,100000000886,PEN,C,INT,AMOUNT_TAG_886,24267.800,4.27000000,7260.200,CUST000086,100000000886,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-05,2026-06-05,2026-06-05,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,652137,USER_ID_886,BANK_CODE_88,30,B,T,AUTH_ID_886,P,A,C,C,D,NODE_886,Y,O,U,481133,Y,I,F,Y,1,13,Y,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_886,CUST000086,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_886,M,MIS_UNIT_REF_NO_886,S,E,U,RECV_ORIG_AC_NO_886,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000886,2026-06-05 21:15:00,SOURCE_CODE_886,2026-06-05 21:15:00,2026-06-05 21:15:00,886
MO,TRN000000000887,105244,EVEN,760086,012,100000000887,EUR,D,REV,AMOUNT_TAG_887,12836.200,4.07000000,3149.400,CUST000087,100000000887,RELATED_REFERENC,N,MIS_HEAD_,2026-06-06,2026-06-06,2026-06-06,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,894586,USER_ID_887,BANK_CODE_88,27,B,T,AUTH_ID_887,P,A,C,C,D,NODE_887,Y,O,U,378878,N,I,F,N,1,16,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_887,CUST000087,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_887,M,MIS_UNIT_REF_NO_887,S,E,U,RECV_ORIG_AC_NO_887,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000887,2026-06-06 22:22:00,SOURCE_CODE_887,2026-06-06 22:22:00,2026-06-06 22:22:00,887
MO,TRN000000000888,909321,EVEN,66429,013,100000000888,BRL,C,PAY,AMOUNT_TAG_888,21063.000,3.86000000,2050.200,CUST000088,100000000888,RELATED_REFERENC,N,MIS_HEAD_,2026-06-07,2026-06-07,2026-06-07,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,257150,USER_ID_888,BANK_CODE_88,34,B,T,AUTH_ID_888,P,A,C,C,D,NODE_888,Y,O,U,61986,N,I,F,N,1,7,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_888,CUST000088,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_888,M,MIS_UNIT_REF_NO_888,S,E,U,RECV_ORIG_AC_NO_888,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000888,2026-06-07 23:29:00,SOURCE_CODE_888,2026-06-07 23:29:00,2026-06-07 23:29:00,888
MO,TRN000000000889,358381,EVEN,256418,014,100000000889,USD,D,ATM,AMOUNT_TAG_889,191484.000,2.71000000,132232.000,CUST000089,100000000889,RELATED_REFERENC,N,MIS_HEAD_,2026-06-08,2026-06-08,2026-06-08,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,226804,USER_ID_889,BANK_CODE_88,12,B,T,AUTH_ID_889,P,A,C,C,D,NODE_889,Y,O,U,977092,N,I,F,N,1,33,N,G,DEP,CUSTOM_REF_NO_88,INTERFACE_REF_NO_889,CUST000089,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_889,M,MIS_UNIT_REF_NO_889,S,E,U,RECV_ORIG_AC_NO_889,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000889,2026-06-08 00:36:00,SOURCE_CODE_889,2026-06-08 00:36:00,2026-06-08 00:36:00,889
MO,TRN000000000890,523336,EVEN,816119,015,100000000890,PEN,C,DEP,AMOUNT_TAG_890,19689.000,4.03000000,6156.500,CUST000090,100000000890,RELATED_REFERENC,N,MIS_HEAD_,2026-06-09,2026-06-09,2026-06-09,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,652702,USER_ID_890,BANK_CODE_89,17,B,T,AUTH_ID_890,P,A,C,C,D,NODE_890,Y,O,U,530028,N,I,F,N,1,6,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_890,CUST000090,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_890,M,MIS_UNIT_REF_NO_890,S,E,U,RECV_ORIG_AC_NO_890,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000890,2026-06-09 01:43:00,SOURCE_CODE_890,2026-06-09 01:43:00,2026-06-09 01:43:00,890
MO,TRN000000000891,622452,EVEN,555276,016,100000000891,EUR,D,WDR,AMOUNT_TAG_891,23492.100,1.67000000,20808.900,CUST000091,100000000891,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-10,2026-06-10,2026-06-10,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,711178,USER_ID_891,BANK_CODE_89,10,B,T,AUTH_ID_891,P,A,C,C,D,NODE_891,Y,O,U,487957,Y,I,F,Y,1,27,Y,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_891,CUST000091,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_891,M,MIS_UNIT_REF_NO_891,S,E,U,RECV_ORIG_AC_NO_891,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000891,2026-06-10 02:50:00,SOURCE_CODE_891,2026-06-10 02:50:00,2026-06-10 02:50:00,891
MO,TRN000000000892,51182,EVEN,998513,017,100000000892,BRL,C,TRF,AMOUNT_TAG_892,1279.400,1.72000000,15255.700,CUST000092,100000000892,RELATED_REFERENC,N,MIS_HEAD_,2026-06-11,2026-06-11,2026-06-11,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,340900,USER_ID_892,BANK_CODE_89,12,B,T,AUTH_ID_892,P,A,C,C,D,NODE_892,Y,O,U,348305,N,I,F,N,1,17,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_892,CUST000092,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_892,M,MIS_UNIT_REF_NO_892,S,E,U,RECV_ORIG_AC_NO_892,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000892,2026-06-11 03:57:00,SOURCE_CODE_892,2026-06-11 03:57:00,2026-06-11 03:57:00,892
MO,TRN000000000893,388018,EVEN,542118,018,100000000893,USD,D,FEE,AMOUNT_TAG_893,9655.600,1.21000000,1749.900,CUST000093,100000000893,RELATED_REFERENC,N,MIS_HEAD_,2026-06-12,2026-06-12,2026-06-12,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,497884,USER_ID_893,BANK_CODE_89,28,B,T,AUTH_ID_893,P,A,C,C,D,NODE_893,Y,O,U,907431,N,I,F,N,1,34,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_893,CUST000093,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_893,M,MIS_UNIT_REF_NO_893,S,E,U,RECV_ORIG_AC_NO_893,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000893,2026-06-12 04:04:00,SOURCE_CODE_893,2026-06-12 04:04:00,2026-06-12 04:04:00,893
MO,TRN000000000894,929441,EVEN,849062,019,100000000894,PEN,C,INT,AMOUNT_TAG_894,22402.400,3.42000000,1778.200,CUST000094,100000000894,RELATED_REFERENC,N,MIS_HEAD_,2026-06-13,2026-06-13,2026-06-13,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,562943,USER_ID_894,BANK_CODE_89,25,B,T,AUTH_ID_894,P,A,C,C,D,NODE_894,Y,O,U,481227,N,I,F,N,1,7,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_894,CUST000094,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_894,M,MIS_UNIT_REF_NO_894,S,E,U,RECV_ORIG_AC_NO_894,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000894,2026-06-13 05:11:00,SOURCE_CODE_894,2026-06-13 05:11:00,2026-06-13 05:11:00,894
MO,TRN000000000895,236837,EVEN,37746,020,100000000895,EUR,D,REV,AMOUNT_TAG_895,19397.900,3.64000000,2655.500,CUST000095,100000000895,RELATED_REFERENC,N,MIS_HEAD_,2026-06-14,2026-06-14,2026-06-14,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,152429,USER_ID_895,BANK_CODE_89,0,B,T,AUTH_ID_895,P,A,C,C,D,NODE_895,Y,O,U,592569,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_895,CUST000095,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_895,M,MIS_UNIT_REF_NO_895,S,E,U,RECV_ORIG_AC_NO_895,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000895,2026-06-14 06:18:00,SOURCE_CODE_895,2026-06-14 06:18:00,2026-06-14 06:18:00,895
MO,TRN000000000896,365381,EVEN,579166,021,100000000896,BRL,C,PAY,AMOUNT_TAG_896,7120.400,2.91000000,12516.800,CUST000096,100000000896,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-15,2026-06-15,2026-06-15,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,603167,USER_ID_896,BANK_CODE_89,16,B,T,AUTH_ID_896,P,A,C,C,D,NODE_896,Y,O,U,972956,Y,I,F,Y,1,6,Y,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_896,CUST000096,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_896,M,MIS_UNIT_REF_NO_896,S,E,U,RECV_ORIG_AC_NO_896,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000896,2026-06-15 07:25:00,SOURCE_CODE_896,2026-06-15 07:25:00,2026-06-15 07:25:00,896
MO,TRN000000000897,938066,EVEN,207090,022,100000000897,USD,D,ATM,AMOUNT_TAG_897,6711.800,2.85000000,23157.700,CUST000097,100000000897,RELATED_REFERENC,N,MIS_HEAD_,2026-06-16,2026-06-16,2026-06-16,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,98613,USER_ID_897,BANK_CODE_89,24,B,T,AUTH_ID_897,P,A,C,C,D,NODE_897,Y,O,U,791408,N,I,F,N,1,28,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_897,CUST000097,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_897,M,MIS_UNIT_REF_NO_897,S,E,U,RECV_ORIG_AC_NO_897,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000897,2026-06-16 08:32:00,SOURCE_CODE_897,2026-06-16 08:32:00,2026-06-16 08:32:00,897
MO,TRN000000000898,479415,EVEN,142449,023,100000000898,PEN,C,DEP,AMOUNT_TAG_898,8772.500,1.21000000,51.400,CUST000098,100000000898,RELATED_REFERENC,N,MIS_HEAD_,2026-06-17,2026-06-17,2026-06-17,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,813755,USER_ID_898,BANK_CODE_89,26,B,T,AUTH_ID_898,P,U,C,C,D,NODE_898,Y,O,U,637118,N,I,F,N,1,24,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_898,CUST000098,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_898,M,MIS_UNIT_REF_NO_898,S,E,U,RECV_ORIG_AC_NO_898,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000898,2026-06-17 09:39:00,SOURCE_CODE_898,2026-06-17 09:39:00,2026-06-17 09:39:00,898
MO,TRN000000000899,122531,EVEN,422764,024,100000000899,EUR,D,WDR,AMOUNT_TAG_899,19822.400,4.42000000,17825.400,CUST000099,100000000899,RELATED_REFERENC,N,MIS_HEAD_,2026-06-18,2026-06-18,2026-06-18,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,178666,USER_ID_899,BANK_CODE_89,3,B,T,AUTH_ID_899,P,A,C,C,D,NODE_899,Y,O,U,88400,N,I,F,N,1,14,N,G,DEP,CUSTOM_REF_NO_89,INTERFACE_REF_NO_899,CUST000099,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_899,M,MIS_UNIT_REF_NO_899,S,E,U,RECV_ORIG_AC_NO_899,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000899,2026-06-18 10:46:00,SOURCE_CODE_899,2026-06-18 10:46:00,2026-06-18 10:46:00,899
MO,TRN000000000900,126559,EVEN,690965,025,100000000900,BRL,C,TRF,AMOUNT_TAG_900,6810.100,2.20000000,3686.400,CUST000100,100000000900,RELATED_REFERENC,N,MIS_HEAD_,2026-06-19,2026-06-19,2026-06-19,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,470913,USER_ID_900,BANK_CODE_90,28,B,T,AUTH_ID_900,P,A,C,C,D,NODE_900,Y,O,U,320962,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_900,CUST000100,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_900,M,MIS_UNIT_REF_NO_900,S,E,U,RECV_ORIG_AC_NO_900,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000900,2026-06-19 11:53:00,SOURCE_CODE_900,2026-06-19 11:53:00,2026-06-19 11:53:00,900
MO,TRN000000000901,96157,EVEN,849818,001,100000000901,USD,D,FEE,AMOUNT_TAG_901,1491.800,1.66000000,16460.400,CUST000101,100000000901,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-20,2026-06-20,2026-06-20,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,838928,USER_ID_901,BANK_CODE_90,34,B,T,AUTH_ID_901,P,A,C,C,D,NODE_901,Y,O,U,814265,Y,I,F,Y,1,36,Y,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_901,CUST000101,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_901,M,MIS_UNIT_REF_NO_901,S,E,U,RECV_ORIG_AC_NO_901,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000901,2026-06-20 12:00:00,SOURCE_CODE_901,2026-06-20 12:00:00,2026-06-20 12:00:00,901
MO,TRN000000000902,612040,EVEN,366954,002,100000000902,PEN,C,INT,AMOUNT_TAG_902,10056.700,1.48000000,19507.500,CUST000102,100000000902,RELATED_REFERENC,N,MIS_HEAD_,2026-06-21,2026-06-21,2026-06-21,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,286985,USER_ID_902,BANK_CODE_90,1,B,T,AUTH_ID_902,P,A,C,C,D,NODE_902,Y,O,U,306121,N,I,F,N,1,27,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_902,CUST000102,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_902,M,MIS_UNIT_REF_NO_902,S,E,U,RECV_ORIG_AC_NO_902,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000902,2026-06-21 13:07:00,SOURCE_CODE_902,2026-06-21 13:07:00,2026-06-21 13:07:00,902
MO,TRN000000000903,50015,EVEN,491828,003,100000000903,EUR,D,REV,AMOUNT_TAG_903,23419.000,3.92000000,23679.300,CUST000103,100000000903,RELATED_REFERENC,N,MIS_HEAD_,2026-06-22,2026-06-22,2026-06-22,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,493232,USER_ID_903,BANK_CODE_90,0,B,T,AUTH_ID_903,P,A,C,C,D,NODE_903,Y,O,U,639978,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_903,CUST000103,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_903,M,MIS_UNIT_REF_NO_903,S,E,U,RECV_ORIG_AC_NO_903,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000903,2026-06-22 14:14:00,SOURCE_CODE_903,2026-06-22 14:14:00,2026-06-22 14:14:00,903
MO,TRN000000000904,979501,EVEN,101055,004,100000000904,BRL,C,PAY,AMOUNT_TAG_904,10806.600,3.04000000,9094.600,CUST000104,100000000904,RELATED_REFERENC,N,MIS_HEAD_,2026-06-23,2026-06-23,2026-06-23,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,195908,USER_ID_904,BANK_CODE_90,28,B,T,AUTH_ID_904,P,A,C,C,D,NODE_904,Y,O,U,83412,N,I,F,N,1,0,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_904,CUST000104,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_904,M,MIS_UNIT_REF_NO_904,S,E,U,RECV_ORIG_AC_NO_904,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000904,2026-06-23 15:21:00,SOURCE_CODE_904,2026-06-23 15:21:00,2026-06-23 15:21:00,904
MO,TRN000000000905,997533,EVEN,362093,005,100000000905,USD,D,ATM,AMOUNT_TAG_905,18286.600,2.47000000,12187.900,CUST000105,100000000905,RELATED_REFERENC,N,MIS_HEAD_,2026-06-24,2026-06-24,2026-06-24,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,284552,USER_ID_905,BANK_CODE_90,27,B,T,AUTH_ID_905,P,A,C,C,D,NODE_905,Y,O,U,451405,N,I,F,N,1,16,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_905,CUST000105,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_905,M,MIS_UNIT_REF_NO_905,S,E,U,RECV_ORIG_AC_NO_905,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000905,2026-06-24 16:28:00,SOURCE_CODE_905,2026-06-24 16:28:00,2026-06-24 16:28:00,905
MO,TRN000000000906,144118,EVEN,142458,006,100000000906,PEN,C,DEP,AMOUNT_TAG_906,2096.000,1.16000000,24226.700,CUST000106,100000000906,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-25,2026-06-25,2026-06-25,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,257415,USER_ID_906,BANK_CODE_90,35,B,T,AUTH_ID_906,P,A,C,C,D,NODE_906,Y,O,U,566285,Y,I,F,Y,1,6,Y,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_906,CUST000106,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_906,M,MIS_UNIT_REF_NO_906,S,E,U,RECV_ORIG_AC_NO_906,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000906,2026-06-25 17:35:00,SOURCE_CODE_906,2026-06-25 17:35:00,2026-06-25 17:35:00,906
MO,TRN000000000907,285238,EVEN,900788,007,100000000907,EUR,D,WDR,AMOUNT_TAG_907,16642.500,2.97000000,14019.100,CUST000107,100000000907,RELATED_REFERENC,N,MIS_HEAD_,2026-06-26,2026-06-26,2026-06-26,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,346621,USER_ID_907,BANK_CODE_90,18,B,T,AUTH_ID_907,P,A,C,C,D,NODE_907,Y,O,U,751082,N,I,F,N,1,25,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_907,CUST000107,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_907,M,MIS_UNIT_REF_NO_907,S,E,U,RECV_ORIG_AC_NO_907,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000907,2026-06-26 18:42:00,SOURCE_CODE_907,2026-06-26 18:42:00,2026-06-26 18:42:00,907
MO,TRN000000000908,685916,EVEN,304720,008,100000000908,BRL,C,TRF,AMOUNT_TAG_908,6443.000,3.75000000,12474.500,CUST000108,100000000908,RELATED_REFERENC,N,MIS_HEAD_,2026-06-27,2026-06-27,2026-06-27,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,449901,USER_ID_908,BANK_CODE_90,3,B,T,AUTH_ID_908,P,A,C,C,D,NODE_908,Y,O,U,234921,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_908,CUST000108,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_908,M,MIS_UNIT_REF_NO_908,S,E,U,RECV_ORIG_AC_NO_908,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000908,2026-06-27 19:49:00,SOURCE_CODE_908,2026-06-27 19:49:00,2026-06-27 19:49:00,908
MO,TRN000000000909,80092,EVEN,818643,009,100000000909,USD,D,FEE,AMOUNT_TAG_909,14744.900,2.06000000,20330.200,CUST000109,100000000909,RELATED_REFERENC,N,MIS_HEAD_,2026-06-28,2026-06-28,2026-06-28,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,948696,USER_ID_909,BANK_CODE_90,17,B,T,AUTH_ID_909,P,A,C,C,D,NODE_909,Y,O,U,283860,N,I,F,N,1,14,N,G,DEP,CUSTOM_REF_NO_90,INTERFACE_REF_NO_909,CUST000109,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_909,M,MIS_UNIT_REF_NO_909,S,E,U,RECV_ORIG_AC_NO_909,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000909,2026-06-28 20:56:00,SOURCE_CODE_909,2026-06-28 20:56:00,2026-06-28 20:56:00,909
MO,TRN000000000910,627659,EVEN,91068,010,100000000910,PEN,C,INT,AMOUNT_TAG_910,19473.300,4.18000000,3398.300,CUST000110,100000000910,RELATED_REFERENC,N,MIS_HEAD_,2026-06-29,2026-06-29,2026-06-29,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,127327,USER_ID_910,BANK_CODE_91,29,B,T,AUTH_ID_910,P,A,C,C,D,NODE_910,Y,O,U,348036,N,I,F,N,1,19,N,G,DEP,CUSTOM_REF_NO_91,INTERFACE_REF_NO_910,CUST000110,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_910,M,MIS_UNIT_REF_NO_910,S,E,U,RECV_ORIG_AC_NO_910,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000910,2026-06-29 21:03:00,SOURCE_CODE_910,2026-06-29 21:03:00,2026-06-29 21:03:00,910
MO,TRN000000000911,855435,EVEN,216625,011,100000000911,EUR,D,REV,AMOUNT_TAG_911,22276.500,4.00000000,18029.600,CUST000111,100000000911,RELATED_REFERENC,Y,MIS_HEAD_,2026-06-30,2026-06-30,2026-06-30,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,425403,USER_ID_911,BANK_CODE_91,33,B,T,AUTH_ID_911,P,A,C,C,D,NODE_911,Y,O,U,314535,Y,I,F,Y,1,31,Y,G,DEP,CUSTOM_REF_NO_91,INTERFACE_REF_NO_911,CUST000111,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_911,M,MIS_UNIT_REF_NO_911,S,E,U,RECV_ORIG_AC_NO_911,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000911,2026-06-30 22:10:00,SOURCE_CODE_911,2026-06-30 22:10:00,2026-06-30 22:10:00,911
