MODULE,TRN_REF_NO,EVENT_SR_NO,EVENT,AC_ENTRY_SR_NO,AC_BRANCH,AC_NO,AC_CCY,DRCR_IND,TRN_CODE,AMOUNT_TAG,FCY_AMOUNT,EXCH_RATE,LCY_AMOUNT,RELATED_CUSTOMER,RELATED_ACCOUNT,RELATED_REFERENCE,MIS_FLAG,MIS_HEAD,TRN_DT,VALUE_DT,TXN_INIT_DATE,FINANCIAL_CYCLE,PERIOD_CODE,INSTRUMENT_CODE,BATCH_NO,CURR_NO,USER_ID,BANK_CODE,AVLDAYS,BALANCE_UPD,TYPE,AUTH_ID,PRINT_STAT,AUTH_STAT,CATEGORY,CUST_GL,DISTRIBUTED,NODE,DELETE_STAT,ON_LINE,UPDACT,NODE_SR_NO,NETTING_IND,IB,FLG_POSITION_STATUS,GLMIS_UPDATE_FLAG,PRODUCT_ACCRUAL,TRANSACTION_COUNT,VDBAL_UPDATE_FLAG,GLMIS_UPDATE_STATUS,DEPARTMENT_CODE,CUSTOM_REF_NO,INTERFACE_REF_NO,CUSTOMER_REF_NO,PROCESSED_FLAG,MIS_SPREAD,AML_EXCEPTION,HIDE_TXN_IN_STMT,PNL_HIST_IND,ECA_ALLOWED,ECA_STATUS,INTERNAL_GL_TYPE,SYSTEM_AC_NO,MIS_UNIT_TYPE,MIS_UNIT_REF_NO,SYS_AC_VDBAL_UPD,EOD_WASH_STATUS,UNCOL_PROCESS_STATUS,RECV_ORIG_AC_NO,GAAP_INDICATOR,BAL_CHK_ONLINE,BAL_CHK_BATCH,REVL_ONLINE,DELINQUENCY_PRODUCT,EXTERNAL_REF_NO,PRODUCT,TXN_ID,REAL_DT_TIME,SOURCE_CODE,DD_CREATION_DT,DD_LAST_UPD,DD_ID
MO,TRN000000000834,41049,EVEN,512396,009,100000000834,PEN,C,DEP,AMOUNT_TAG_834,5803.600,1.20000000,24246.600,CUST000034,100000000834,RELATED_REFERENC,N,MIS_HEAD_,2026-04-14,2026-04-14,2026-04-14,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,549712,USER_ID_834,BANK_CODE_83,6,B,T,AUTH_ID_834,P,A,C,C,D,NODE_834,Y,O,U,921460,N,I,F,N,1,12,N,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_834,CUST000034,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_834,M,MIS_UNIT_REF_NO_834,S,E,U,RECV_ORIG_AC_NO_834,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000834,2026-04-14 17:11:00,SOURCE_CODE_834,2026-04-14 17:11:00,2026-04-14 17:11:00,834
MO,TRN000000000835,939677,EVEN,644088,010,100000000835,EUR,D,WDR,AMOUNT_TAG_835,13274.900,2.75000000,7808.300,CUST000035,100000000835,RELATED_REFERENC,N,MIS_HEAD_,2026-04-15,2026-04-15,2026-04-15,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,428696,USER_ID_835,BANK_CODE_83,13,B,T,AUTH_ID_835,P,A,C,C,D,NODE_835,Y,O,U,953781,N,I,F,N,1,32,N,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_835,CUST000035,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_835,M,MIS_UNIT_REF_NO_835,S,E,U,RECV_ORIG_AC_NO_835,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000835,2026-04-15 18:18:00,SOURCE_CODE_835,2026-04-15 18:18:00,2026-04-15 18:18:00,835
MO,TRN000000000836,920663,EVEN,193503,011,100000000836,BRL,C,TRF,AMOUNT_TAG_836,21122.100,3.73000000,19135.400,CUST000036,100000000836,RELATED_REFERENC,Y,MIS_HEAD_,2026-04-16,2026-04-16,2026-04-16,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,349128,USER_ID_836,BANK_CODE_83,22,B,T,AUTH_ID_836,P,A,C,C,D,NODE_836,Y,O,U,531651,Y,I,F,Y,1,34,Y,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_836,CUST000036,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_836,M,MIS_UNIT_REF_NO_836,S,E,U,RECV_ORIG_AC_NO_836,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000836,2026-04-16 19:25:00,SOURCE_CODE_836,2026-04-16 19:25:00,2026-04-16 19:25:00,836
MO,TRN000000000837,806581,EVEN,50169,012,100000000837,USD,D,FEE,AMOUNT_TAG_837,85.200,0.87000000,1933.500,CUST000037,100000000837,RELATED_REFERENC,N,MIS_HEAD_,2026-04-17,2026-04-17,2026-04-17,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,306689,USER_ID_837,BANK_CODE_83,30,B,T,AUTH_ID_837,P,A,C,C,D,NODE_837,Y,O,U,972770,N,I,F,N,1,26,N,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_837,CUST000037,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_837,M,MIS_UNIT_REF_NO_837,S,E,U,RECV_ORIG_AC_NO_837,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000837,2026-04-17 20:32:00,SOURCE_CODE_837,2026-04-17 20:32:00,2026-04-17 20:32:00,837
MO,TRN000000000838,366146,EVEN,837912,013,100000000838,PEN,C,INT,AMOUNT_TAG_838,20836.800,2.31000000,18525.700,CUST000038,100000000838,RELATED_REFERENC,N,MIS_HEAD_,2026-04-18,2026-04-18,2026-04-18,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,568802,USER_ID_838,BANK_CODE_83,27,B,T,AUTH_ID_838,P,A,C,C,D,NODE_838,Y,O,U,172799,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_838,CUST000038,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_838,M,MIS_UNIT_REF_NO_838,S,E,U,RECV_ORIG_AC_NO_838,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000838,2026-04-18 21:39:00,SOURCE_CODE_838,2026-04-18 21:39:00,2026-04-18 21:39:00,838
MO,TRN000000000839,485631,EVEN,605645,014,100000000839,EUR,D,REV,AMOUNT_TAG_839,19408.500,2.47000000,4500.600,CUST000039,100000000839,RELATED_REFERENC,N,MIS_HEAD_,2026-04-19,2026-04-19,2026-04-19,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,740426,USER_ID_839,BANK_CODE_83,30,B,T,AUTH_ID_839,P,A,C,C,D,NODE_839,Y,O,U,541097,N,I,F,N,1,1,N,G,DEP,CUSTOM_REF_NO_83,INTERFACE_REF_NO_839,CUST000039,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_839,M,MIS_UNIT_REF_NO_839,S,E,U,RECV_ORIG_AC_NO_839,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000839,2026-04-19 22:46:00,SOURCE_CODE_839,2026-04-19 22:46:00,2026-04-19 22:46:00,839
MO,TRN000000000840,43735,EVEN,730442,015,100000000840,BRL,C,PAY,AMOUNT_TAG_840,22857.600,3.50000000,22247.700,CUST000040,100000000840,RELATED_REFERENC,N,MIS_HEAD_,2026-04-20,2026-04-20,2026-04-20,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,196406,USER_ID_840,BANK_CODE_84,12,B,T,AUTH_ID_840,P,A,C,C,D,NODE_840,Y,O,U,372814,N,I,F,N,1,21,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_840,CUST000040,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_840,M,MIS_UNIT_REF_NO_840,S,E,U,RECV_ORIG_AC_NO_840,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000840,2026-04-20 23:53:00,SOURCE_CODE_840,2026-04-20 23:53:00,2026-04-20 23:53:00,840
MO,TRN000000000841,581817,EVEN,330087,016,100000000841,USD,D,ATM,AMOUNT_TAG_841,1290.800,3.11000000,24827.000,CUST000041,100000000841,RELATED_REFERENC,Y,MIS_HEAD_,2026-04-21,2026-04-21,2026-04-21,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,760074,USER_ID_841,BANK_CODE_84,17,B,T,AUTH_ID_841,P,A,C,C,D,NODE_841,Y,O,U,805403,Y,I,F,Y,1,31,Y,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_841,CUST000041,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_841,M,MIS_UNIT_REF_NO_841,S,E,U,RECV_ORIG_AC_NO_841,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000841,2026-04-21 00:00:00,SOURCE_CODE_841,2026-04-21 00:00:00,2026-04-21 00:00:00,841
MO,TRN000000000842,377798,EVEN,577598,017,100000000842,PEN,C,DEP,AMOUNT_TAG_842,9021.500,2.62000000,5009.200,CUST000042,100000000842,RELATED_REFERENC,N,MIS_HEAD_,2026-04-22,2026-04-22,2026-04-22,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,251062,USER_ID_842,BANK_CODE_84,18,B,T,AUTH_ID_842,P,A,C,C,D,NODE_842,Y,O,U,439011,N,I,F,N,1,16,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_842,CUST000042,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_842,M,MIS_UNIT_REF_NO_842,S,E,U,RECV_ORIG_AC_NO_842,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000842,2026-04-22 01:07:00,SOURCE_CODE_842,2026-04-22 01:07:00,2026-04-22 01:07:00,842
MO,TRN000000000843,236708,EVEN,555253,018,100000000843,EUR,D,WDR,AMOUNT_TAG_843,24563.200,4.36000000,6585.700,CUST000043,100000000843,RELATED_REFERENC,N,MIS_HEAD_,2026-04-23,2026-04-23,2026-04-23,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,326003,USER_ID_843,BANK_CODE_84,13,B,T,AUTH_ID_843,P,A,C,C,D,NODE_843,Y,O,U,611716,N,I,F,N,1,0,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_843,CUST000043,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_843,M,MIS_UNIT_REF_NO_843,S,E,U,RECV_ORIG_AC_NO_843,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000843,2026-04-23 02:14:00,SOURCE_CODE_843,2026-04-23 02:14:00,2026-04-23 02:14:00,843
MO,TRN000000000844,650825,EVEN,521975,019,100000000844,BRL,C,TRF,AMOUNT_TAG_844,3625.800,1.74000000,9460.600,CUST000044,100000000844,RELATED_REFERENC,N,MIS_HEAD_,2026-04-24,2026-04-24,2026-04-24,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,170531,USER_ID_844,BANK_CODE_84,1,B,T,AUTH_ID_844,P,A,C,C,D,NODE_844,Y,O,U,88604,N,I,F,N,1,7,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_844,CUST000044,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_844,M,MIS_UNIT_REF_NO_844,S,E,U,RECV_ORIG_AC_NO_844,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000844,2026-04-24 03:21:00,SOURCE_CODE_844,2026-04-24 03:21:00,2026-04-24 03:21:00,844
MO,TRN000000000845,258321,EVEN,742919,020,100000000845,USD,D,FEE,AMOUNT_TAG_845,24647.800,2.95000000,13629.700,CUST000045,100000000845,RELATED_REFERENC,N,MIS_HEAD_,2026-04-25,2026-04-25,2026-04-25,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,473880,USER_ID_845,BANK_CODE_84,29,B,T,AUTH_ID_845,P,A,C,C,D,NODE_845,Y,O,U,155152,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_845,CUST000045,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_845,M,MIS_UNIT_REF_NO_845,S,E,U,RECV_ORIG_AC_NO_845,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000845,2026-04-25 04:28:00,SOURCE_CODE_845,2026-04-25 04:28:00,2026-04-25 04:28:00,845
MO,TRN000000000846,38242,EVEN,206991,021,100000000846,PEN,C,INT,AMOUNT_TAG_846,5647.700,3.63000000,7018.000,CUST000046,100000000846,RELATED_REFERENC,Y,MIS_HEAD_,2026-04-26,2026-04-26,2026-04-26,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,381773,USER_ID_846,BANK_CODE_84,36,B,T,AUTH_ID_846,P,A,C,C,D,NODE_846,Y,O,U,642885,Y,I,F,Y,1,36,Y,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_846,CUST000046,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_846,M,MIS_UNIT_REF_NO_846,S,E,U,RECV_ORIG_AC_NO_846,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000846,2026-04-26 05:35:00,SOURCE_CODE_846,2026-04-26 05:35:00,2026-04-26 05:35:00,846
MO,TRN000000000847,84325,EVEN,491757,022,100000000847,EUR,D,REV,AMOUNT_TAG_847,20459.900,1.86000000,6045.800,CUST000047,100000000847,RELATED_REFERENC,N,MIS_HEAD_,2026-04-27,2026-04-27,2026-04-27,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,788419,USER_ID_847,BANK_CODE_84,19,B,T,AUTH_ID_847,P,A,C,C,D,NODE_847,Y,O,U,265127,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_847,CUST000047,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_847,M,MIS_UNIT_REF_NO_847,S,E,U,RECV_ORIG_AC_NO_847,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000847,2026-04-27 06:42:00,SOURCE_CODE_847,2026-04-27 06:42:00,2026-04-27 06:42:00,847
MO,TRN000000000848,835090,EVEN,335151,023,100000000848,BRL,C,PAY,AMOUNT_TAG_848,16295.700,0.99000000,10569.500,CUST000048,100000000848,RELATED_REFERENC,N,MIS_HEAD_,2026-04-28,2026-04-28,2026-04-28,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,726033,USER_ID_848,BANK_CODE_84,9,B,T,AUTH_ID_848,P,A,C,C,D,NODE_848,Y,O,U,294912,N,I,F,N,1,9,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_848,CUST000048,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_848,M,MIS_UNIT_REF_NO_848,S,E,U,RECV_ORIG_AC_NO_848,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000848,2026-04-28 07:49:00,SOURCE_CODE_848,2026-04-28 07:49:00,2026-04-28 07:49:00,848
MO,TRN000000000849,136407,EVEN,152930,024,100000000849,USD,D,ATM,AMOUNT_TAG_849,1451.200,1.62000000,17695.400,CUST000049,100000000849,RELATED_REFERENC,N,MIS_HEAD_,2026-04-29,2026-04-29,2026-04-29,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,655873,USER_ID_849,BANK_CODE_84,34,B,T,AUTH_ID_849,P,A,C,C,D,NODE_849,Y,O,U,602442,N,I,F,N,1,2,N,G,DEP,CUSTOM_REF_NO_84,INTERFACE_REF_NO_849,CUST000049,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_849,M,MIS_UNIT_REF_NO_849,S,E,U,RECV_ORIG_AC_NO_849,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000849,2026-04-29 08:56:00,SOURCE_CODE_849,2026-04-29 08:56:00,2026-04-29 08:56:00,849
MO,TRN000000000850,731737,EVEN,679667,025,100000000850,PEN,C,DEP,AMOUNT_TAG_850,8342.600,2.85000000,15955.900,CUST000050,100000000850,RELATED_REFERENC,N,MIS_HEAD_,2026-04-30,2026-04-30,2026-04-30,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,801699,USER_ID_850,BANK_CODE_85,10,B,T,AUTH_ID_850,P,A,C,C,D,NODE_850,Y,O,U,75463,N,I,F,N,1,24,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_850,CUST000050,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_850,M,MIS_UNIT_REF_NO_850,S,E,U,RECV_ORIG_AC_NO_850,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000850,2026-04-30 09:03:00,SOURCE_CODE_850,2026-04-30 09:03:00,2026-04-30 09:03:00,850
MO,TRN000000000851,435693,EVEN,184174,001,100000000851,EUR,D,WDR,AMOUNT_TAG_851,18802.200,3.65000000,15877.600,CUST000051,100000000851,RELATED_REFERENC,Y,MIS_HEAD_,2026-05-01,2026-05-01,2026-05-01,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,714996,USER_ID_851,BANK_CODE_85,8,B,T,AUTH_ID_851,P,A,C,C,D,NODE_851,Y,O,U,449836,Y,I,F,Y,1,30,Y,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_851,CUST000051,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_851,M,MIS_UNIT_REF_NO_851,S,E,U,RECV_ORIG_AC_NO_851,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000851,2026-05-01 10:10:00,SOURCE_CODE_851,2026-05-01 10:10:00,2026-05-01 10:10:00,851
MO,TRN000000000852,318834,EVEN,34893,002,100000000852,BRL,C,TRF,AMOUNT_TAG_852,72269.600,2.01000000,26907.200,CUST000052,100000000852,RELATED_REFERENC,N,MIS_HEAD_,2026-05-02,2026-05-02,2026-05-02,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,406320,USER_ID_852,BANK_CODE_85,16,B,T,AUTH_ID_852,P,U,C,C,D,NODE_852,Y,O,U,731478,N,I,F,N,1,26,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_852,CUST000052,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_852,M,MIS_UNIT_REF_NO_852,S,E,U,RECV_ORIG_AC_NO_852,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000852,2026-05-02 11:17:00,SOURCE_CODE_852,2026-05-02 11:17:00,2026-05-02 11:17:00,852
MO,TRN000000000853,824025,EVEN,989140,003,100000000853,USD,D,FEE,AMOUNT_TAG_853,14489.600,4.45000000,15932.200,CUST000053,100000000853,RELATED_REFERENC,N,MIS_HEAD_,2026-05-03,2026-05-03,2026-05-03,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,895843,USER_ID_853,BANK_CODE_85,22,B,T,AUTH_ID_853,P,A,C,C,D,NODE_853,Y,O,U,538931,N,I,F,N,1,33,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_853,CUST000053,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_853,M,MIS_UNIT_REF_NO_853,S,E,U,RECV_ORIG_AC_NO_853,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000853,2026-05-03 12:24:00,SOURCE_CODE_853,2026-05-03 12:24:00,2026-05-03 12:24:00,853
MO,TRN000000000854,66327,EVEN,781184,004,100000000854,PEN,C,INT,AMOUNT_TAG_854,2223.100,1.24000000,23977.200,CUST000054,100000000854,RELATED_REFERENC,N,MIS_HEAD_,2026-05-04,2026-05-04,2026-05-04,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,864826,USER_ID_854,BANK_CODE_85,6,B,T,AUTH_ID_854,P,A,C,C,D,NODE_854,Y,O,U,679136,N,I,F,N,1,12,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_854,CUST000054,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_854,M,MIS_UNIT_REF_NO_854,S,E,U,RECV_ORIG_AC_NO_854,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000854,2026-05-04 13:31:00,SOURCE_CODE_854,2026-05-04 13:31:00,2026-05-04 13:31:00,854
MO,TRN000000000855,481535,EVEN,702528,005,100000000855,EUR,D,REV,AMOUNT_TAG_855,11194.500,1.25000000,22426.900,CUST000055,100000000855,RELATED_REFERENC,N,MIS_HEAD_,2026-05-05,2026-05-05,2026-05-05,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,487975,USER_ID_855,BANK_CODE_85,32,B,T,AUTH_ID_855,P,A,C,C,D,NODE_855,Y,O,U,993189,N,I,F,N,1,6,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_855,CUST000055,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_855,M,MIS_UNIT_REF_NO_855,S,E,U,RECV_ORIG_AC_NO_855,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000855,2026-05-05 14:38:00,SOURCE_CODE_855,2026-05-05 14:38:00,2026-05-05 14:38:00,855
MO,TRN000000000856,633855,EVEN,773276,006,100000000856,BRL,C,PAY,AMOUNT_TAG_856,6702.100,0.89000000,24019.000,CUST000056,100000000856,RELATED_REFERENC,Y,MIS_HEAD_,2026-05-06,2026-05-06,2026-05-06,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,390450,USER_ID_856,BANK_CODE_85,18,B,T,AUTH_ID_856,P,A,C,C,D,NODE_856,Y,O,U,722537,Y,I,F,Y,1,29,Y,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_856,CUST000056,Y,M,A,Y,Y,E,E,I,SYSTEM_AC_NO_856,M,MIS_UNIT_REF_NO_856,S,E,U,RECV_ORIG_AC_NO_856,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000856,2026-05-06 15:45:00,SOURCE_CODE_856,2026-05-06 15:45:00,2026-05-06 15:45:00,856
MO,TRN000000000857,178889,EVEN,15289,007,100000000857,USD,D,ATM,AMOUNT_TAG_857,11146.800,2.59000000,24603.100,CUST000057,100000000857,RELATED_REFERENC,N,MIS_HEAD_,2026-05-07,2026-05-07,2026-05-07,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,358423,USER_ID_857,BANK_CODE_85,23,B,T,AUTH_ID_857,P,A,C,C,D,NODE_857,Y,O,U,809405,N,I,F,N,1,0,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_857,CUST000057,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_857,M,MIS_UNIT_REF_NO_857,S,E,U,RECV_ORIG_AC_NO_857,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000000857,2026-05-07 16:52:00,SOURCE_CODE_857,2026-05-07 16:52:00,2026-05-07 16:52:00,857
MO,TRN000000000858,941393,EVEN,714165,008,100000000858,PEN,C,DEP,AMOUNT_TAG_858,15161.500,3.92000000,23493.200,CUST000058,100000000858,RELATED_REFERENC,N,MIS_HEAD_,2026-05-08,2026-05-08,2026-05-08,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,559826,USER_ID_858,BANK_CODE_85,31,B,T,AUTH_ID_858,P,A,C,C,D,NODE_858,Y,O,U,933110,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_858,CUST000058,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_858,M,MIS_UNIT_REF_NO_858,S,E,U,RECV_ORIG_AC_NO_858,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000000858,2026-05-08 17:59:00,SOURCE_CODE_858,2026-05-08 17:59:00,2026-05-08 17:59:00,858
MO,TRN000000000859,10768,EVEN,46320,009,100000000859,EUR,D,WDR,AMOUNT_TAG_859,22113.300,2.20000000,10032.600,CUST000059,100000000859,RELATED_REFERENC,N,MIS_HEAD_,2026-05-09,2026-05-09,2026-05-09,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,598011,USER_ID_859,BANK_CODE_85,1,B,T,AUTH_ID_859,P,A,C,C,D,NODE_859,Y,O,U,686928,N,I,F,N,1,9,N,G,DEP,CUSTOM_REF_NO_85,INTERFACE_REF_NO_859,CUST000059,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_859,M,MIS_UNIT_REF_NO_859,S,E,U,RECV_ORIG_AC_NO_859,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000000859,2026-05-09 18:06:00,SOURCE_CODE_859,2026-05-09 18:06:00,2026-05-09 18:06:00,859
MO,TRN000000000860,523873,EVEN,819764,010,100000000860,BRL,C,TRF,AMOUNT_TAG_860,24543.100,4.13000000,19359.200,CUST000060,100000000860,RELATED_REFERENC,N,MIS_HEAD_,2026-05-10,2026-05-10,2026-05-10,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,912136,USER_ID_860,BANK_CODE_86,19,B,T,AUTH_ID_860,P,A,C,C,D,NODE_860,Y,O,U,986944,N,I,F,N,1,29,N,G,DEP,CUSTOM_REF_NO_86,INTERFACE_REF_NO_860,CUST000060,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_860,M,MIS_UNIT_REF_NO_860,S,E,U,RECV_ORIG_AC_NO_860,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000000860,2026-05-10 19:13:00,SOURCE_CODE_860,2026-05-10 19:13:00,2026-05-10 19:13:00,860
MO,TRN000000000861,961705,EVEN,383945,011,100000000861,USD,D,FEE,AMOUNT_TAG_861,5658.200,0.84000000,3819.800,CUST000061,100000000861,RELATED_REFERENC,Y,MIS_HEAD_,2026-05-11,2026-05-11,2026-05-11,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,343775,USER_ID_861,BANK_CODE_86,3,B,T,AUTH_ID_861,P,A,C,C,D,NODE_861,Y,O,U,58897,Y,I,F,Y,1,0,Y,G,DEP,CUSTOM_REF_NO_86,INTERFACE_REF_NO_861,CUST000061,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_861,M,MIS_UNIT_REF_NO_861,S,E,U,RECV_ORIG_AC_NO_861,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000000861,2026-05-11 20:20:00,SOURCE_CODE_861,2026-05-11 20:20:00,2026-05-11 20:20:00,861
MO,TRN000000000862,309733,EVEN,841691,012,100000000862,PEN,C,INT,AMOUNT_TAG_862,17552.600,3.71000000,2604.000,CUST000062,100000000862,RELATED_REFERENC,N,MIS_HEAD_,2026-05-12,2026-05-12,2026-05-12,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,93188,USER_ID_862,BANK_CODE_86,33,B,T,AUTH_ID_862,P,A,C,C,D,NODE_862,Y,O,U,82115,N,I,F,N,1,24,N,G,DEP,CUSTOM_REF_NO_86,INTERFACE_REF_NO_862,CUST000062,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_862,M,MIS_UNIT_REF_NO_862,S,E,U,RECV_ORIG_AC_NO_862,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000000862,2026-05-12 21:27:00,SOURCE_CODE_862,2026-05-12 21:27:00,2026-05-12 21:27:00,862
