ACCOUNT_NUMBER,BRANCH_CODE,APPLICATION_NUM,CUSTOMER_ID,PRODUCT_CODE,PRODUCT_CATEGORY,BOOK_DATE,VALUE_DATE,MATURITY_DATE,AMOUNT_FINANCED,DOWNPAYMENT_AMOUNT,CURRENCY,ORIGINAL_ST_DATE,PRIMARY_APPLICANT_ID,PRIMARY_APPLICANT_NAME,USER_DEFINED_STATUS,CALC_REQD,BACK_VAL_EFF_DT,AUTO_MAN_ROLLOVER,SCHEDULE_BASIS,UDE_ROLLOVER_BASIS,ROLLOVER_TYPE,SPECIAL_AMOUNT,RATE_CODE_PREF,PASSBOOK_FACILITY,ATM_FACILITY,ALLOW_BACK_PERIOD_ENTRY,INT_STMT,TRACK_RECEIVABLE_ALIQ,TRACK_RECEIVABLE_MLIQ,LIQUIDATION_MODE,AMEND_PAST_PAID_SCHEDULE,CHEQUE_BOOK_FACILITY,LIQ_BACK_VALUED_SCHEDULES,LIQ_COMP_DATES_FLAG,RETRIES_AUTO_LIQ,RESIDUAL_AMOUNT,ACCOUNT_STATUS,AUTH_STAT,VERSION_NO,LATEST_ESN,NEXT_ACCR_DATE,HAS_PROBLEMS,PROCESS_NO,AMOUNT_DISBURSED,STOP_ACCRUALS,FUNDED_STATUS,AMORTIZED,RECALC_ACTION_CODE,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,ARVN_APPLIED,ALT_ACC_NO,PARTIAL_LIQUIDATION,ALIQ_REVERSED_PMT,NO_OF_INSTALLMENTS,FREQUENCY,FREQUENCY_UNIT,FIRST_INS_DATE,LINKED_REFERENCE,LINKAGE_TYPE,FIELD_CHAR_1,FIELD_CHAR_2,FIELD_CHAR_3,FIELD_CHAR_4,FIELD_CHAR_5,FIELD_CHAR_6,FIELD_CHAR_7,FIELD_CHAR_8,FIELD_CHAR_9,FIELD_CHAR_10,FIELD_CHAR_11,FIELD_CHAR_12,FIELD_CHAR_13,FIELD_CHAR_14,FIELD_CHAR_15,FIELD_CHAR_16,FIELD_CHAR_17,FIELD_CHAR_18,FIELD_CHAR_19,FIELD_CHAR_20,FIELD_NUMBER_1,FIELD_NUMBER_2,FIELD_NUMBER_3,FIELD_NUMBER_4,FIELD_NUMBER_5,FIELD_NUMBER_6,FIELD_NUMBER_7,FIELD_NUMBER_8,FIELD_NUMBER_9,FIELD_NUMBER_10,FIELD_NUMBER_11,FIELD_NUMBER_12,FIELD_NUMBER_13,FIELD_NUMBER_14,FIELD_NUMBER_15,FIELD_NUMBER_16,FIELD_NUMBER_17,FIELD_NUMBER_18,FIELD_NUMBER_19,FIELD_NUMBER_20,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,ROLL_BY,MATURITY_TYPE,NET_PRINCIPAL,INDEX_XRATE,MIGRATION_DATE,DR_PAYMENT_MODE,CR_PAYMENT_MODE,DR_PROD_AC,CR_PROD_AC,DR_ACC_BRN,CR_ACC_BRN,EXT_ACC_NO_CR,EXT_ACC_NAME_CR,CLG_BANK_CODE_CR,CLG_BRN_CODE_CR,PC_CAT_CR,EXT_ACC_NO_DR,EXT_ACC_NAME_DR,CLG_BANK_CODE_DR,CLG_BRN_CODE_DR,PC_CAT_DR,CARD_NO,INSTRUMENT_NO_CR,ROUTING_NO_CR,END_POINT_CR,CLG_PROD_CODE_CR,SECTOR_CODE_CR,INSTRUMENT_NO_DR,ROUTING_NO_DR,END_POINT_DR,CLG_PROD_CODE_DR,SECTOR_CODE_DR,UPLOAD_SOURCE_DR,UPLOAD_SOURCE_CR,EMI_AMOUNT,CUTOFF_TRANSACTION,DELINQUENCY_STATUS,EXECUTION_DATE,USGT_STATUS,LAST_INTRADAY_ACCR_DT,DUE_DATES_ON,DETERIORATION_DATE,CURR_ACBAL_CHK,PARENT_LOAN,ALTERNATE_CCY
100000000304,004,APPLICATION_NUM_,CUST000304,TD01,TD01,2026-10-31,2026-10-31,2026-10-31,1507.900,21529.400,BRL,2026-10-31,PRIMARY_APPLICANT_ID_304,Primary Applicant Name 304,USER,C,2026-10-31,A,S,U,R,8780.000,R,P,A,A,I,T,T,L,A,C,L,N,1919,7062.900,1,A,6759,20,2026-10-31,H,31,24818.600,1,325987,A,R,MAKER_ID_304,2026-10-31,CHECKER_ID_304,2026-10-31,A,100000000304,P,N,3,636448,F,2026-10-31,LINKED_REFERENCE_304,LINKAGE_TYPE_304,FIELD_CHAR_1_304,FIELD_CHAR_2_304,FIELD_CHAR_3_304,FIELD_CHAR_4_304,FIELD_CHAR_5_304,FIELD_CHAR_6_304,FIELD_CHAR_7_304,FIELD_CHAR_8_304,FIELD_CHAR_9_304,FIELD_CHAR_10_304,FIELD_CHAR_11_304,FIELD_CHAR_12_304,FIELD_CHAR_13_304,FIELD_CHAR_14_304,FIELD_CHAR_15_304,FIELD_CHAR_16_304,FIELD_CHAR_17_304,FIELD_CHAR_18_304,FIELD_CHAR_19_304,FIELD_CHAR_20_304,167493,992016,801935,872460,747825,373333,653620,383737,279671,977208,824789,649752,478040,259667,590853,426892,786168,299983,535997,474701,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,2026-10-31,R,M,723286,2.5700,2026-10-31,DR_PAYMENT_MODE_304,CR_PAYMENT_MODE_304,DR_PROD_AC_304,CR_PROD_AC_304,100,100,100000000304,100000000304,CLG_,CLG_BRN_CODE_CR_304,PC_C,100000000304,100000000304,CLG_,CLG_BRN_CODE_DR_304,PC_C,CARD_NO_304,INSTRUMENT_NO_CR,ROUTING_NO_CR_304,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_304,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,13960.400,C,D,2026-10-31,U,2026-10-31,92,2026-10-31,C,PARENT_LOAN_304,BRL
100000000305,005,APPLICATION_NUM_,CUST000305,CARD,CARD,2026-11-01,2026-11-01,2026-11-01,15015.600,19834.300,USD,2026-11-01,PRIMARY_APPLICANT_ID_305,Primary Applicant Name 305,USER,C,2026-11-01,A,S,U,R,21532.800,R,P,A,A,I,T,T,L,A,C,L,N,8364,6382.000,1,A,8298,1532,2026-11-01,H,92,4202.000,1,913107,A,R,MAKER_ID_305,2026-11-01,CHECKER_ID_305,2026-11-01,A,100000000305,P,Y,2,274632,F,2026-11-01,LINKED_REFERENCE_305,LINKAGE_TYPE_305,FIELD_CHAR_1_305,FIELD_CHAR_2_305,FIELD_CHAR_3_305,FIELD_CHAR_4_305,FIELD_CHAR_5_305,FIELD_CHAR_6_305,FIELD_CHAR_7_305,FIELD_CHAR_8_305,FIELD_CHAR_9_305,FIELD_CHAR_10_305,FIELD_CHAR_11_305,FIELD_CHAR_12_305,FIELD_CHAR_13_305,FIELD_CHAR_14_305,FIELD_CHAR_15_305,FIELD_CHAR_16_305,FIELD_CHAR_17_305,FIELD_CHAR_18_305,FIELD_CHAR_19_305,FIELD_CHAR_20_305,114814,913939,476635,402246,861199,681579,626391,716122,73971,236492,158782,708414,681227,886367,731152,530272,393110,758745,727264,938277,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,2026-11-01,R,M,911815,2.0000,2026-11-01,DR_PAYMENT_MODE_305,CR_PAYMENT_MODE_305,DR_PROD_AC_305,CR_PROD_AC_305,100,100,100000000305,100000000305,CLG_,CLG_BRN_CODE_CR_305,PC_C,100000000305,100000000305,CLG_,CLG_BRN_CODE_DR_305,PC_C,CARD_NO_305,INSTRUMENT_NO_CR,ROUTING_NO_CR_305,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_305,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,12354.600,C,D,2026-11-01,U,2026-11-01,44,2026-11-01,C,PARENT_LOAN_305,USD
100000000306,006,APPLICATION_NUM_,CUST000306,CLRG,CLRG,2026-11-02,2026-11-02,2026-11-02,17368.600,15464.100,PEN,2026-11-02,PRIMARY_APPLICANT_ID_306,Primary Applicant Name 306,USER,C,2026-11-02,A,S,U,R,9149.600,R,P,A,A,I,T,T,L,A,C,L,Y,5510,631.800,1,A,9047,7179,2026-11-02,H,10,2637.200,1,750537,A,R,MAKER_ID_306,2026-11-02,CHECKER_ID_306,2026-11-02,A,100000000306,P,N,35,912261,F,2026-11-02,LINKED_REFERENCE_306,LINKAGE_TYPE_306,FIELD_CHAR_1_306,FIELD_CHAR_2_306,FIELD_CHAR_3_306,FIELD_CHAR_4_306,FIELD_CHAR_5_306,FIELD_CHAR_6_306,FIELD_CHAR_7_306,FIELD_CHAR_8_306,FIELD_CHAR_9_306,FIELD_CHAR_10_306,FIELD_CHAR_11_306,FIELD_CHAR_12_306,FIELD_CHAR_13_306,FIELD_CHAR_14_306,FIELD_CHAR_15_306,FIELD_CHAR_16_306,FIELD_CHAR_17_306,FIELD_CHAR_18_306,FIELD_CHAR_19_306,FIELD_CHAR_20_306,338898,836279,558666,570395,361543,250408,232283,443479,957916,78184,108611,574705,568473,222,595792,299580,39088,277958,213850,527336,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,2026-11-02,R,M,803094,4.2800,2026-11-02,DR_PAYMENT_MODE_306,CR_PAYMENT_MODE_306,DR_PROD_AC_306,CR_PROD_AC_306,100,100,100000000306,100000000306,CLG_,CLG_BRN_CODE_CR_306,PC_C,100000000306,100000000306,CLG_,CLG_BRN_CODE_DR_306,PC_C,CARD_NO_306,INSTRUMENT_NO_CR,ROUTING_NO_CR_306,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_306,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,16048.000,C,D,2026-11-02,U,2026-11-02,73,2026-11-02,C,PARENT_LOAN_306,PEN
100000000307,007,APPLICATION_NUM_,CUST000307,SAV1,SAV1,2026-11-03,2026-11-03,2026-11-03,1501.200,1269.400,EUR,2026-11-03,PRIMARY_APPLICANT_ID_307,Primary Applicant Name 307,USER,C,2026-11-03,A,S,U,R,24384.000,R,P,A,A,I,T,T,L,A,C,L,N,5168,541.000,1,A,2297,2313,2026-11-03,H,97,9830.600,1,166380,A,R,MAKER_ID_307,2026-11-03,CHECKER_ID_307,2026-11-03,A,100000000307,P,N,3,835308,F,2026-11-03,LINKED_REFERENCE_307,LINKAGE_TYPE_307,FIELD_CHAR_1_307,FIELD_CHAR_2_307,FIELD_CHAR_3_307,FIELD_CHAR_4_307,FIELD_CHAR_5_307,FIELD_CHAR_6_307,FIELD_CHAR_7_307,FIELD_CHAR_8_307,FIELD_CHAR_9_307,FIELD_CHAR_10_307,FIELD_CHAR_11_307,FIELD_CHAR_12_307,FIELD_CHAR_13_307,FIELD_CHAR_14_307,FIELD_CHAR_15_307,FIELD_CHAR_16_307,FIELD_CHAR_17_307,FIELD_CHAR_18_307,FIELD_CHAR_19_307,FIELD_CHAR_20_307,789074,533141,97928,945279,833838,510114,571777,338153,232126,322411,306081,725532,753107,558344,730480,500910,212078,493847,798161,140163,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,2026-11-03,R,M,7931,3.7400,2026-11-03,DR_PAYMENT_MODE_307,CR_PAYMENT_MODE_307,DR_PROD_AC_307,CR_PROD_AC_307,100,100,100000000307,100000000307,CLG_,CLG_BRN_CODE_CR_307,PC_C,100000000307,100000000307,CLG_,CLG_BRN_CODE_DR_307,PC_C,CARD_NO_307,INSTRUMENT_NO_CR,ROUTING_NO_CR_307,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_307,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,15769.600,C,D,2026-11-03,U,2026-11-03,56,2026-11-03,C,PARENT_LOAN_307,EUR
100000000308,008,APPLICATION_NUM_,CUST000308,CURR,CURR,2026-11-04,2026-11-04,2026-11-04,8891.200,6223.100,BRL,2026-11-04,PRIMARY_APPLICANT_ID_308,Primary Applicant Name 308,USER,C,2026-11-04,A,S,U,R,467.000,R,P,A,A,I,T,T,L,A,C,L,N,6662,12839.300,1,A,4925,6519,2026-11-04,H,15,4256.100,1,419970,A,R,MAKER_ID_308,2026-11-04,CHECKER_ID_308,2026-11-04,A,100000000308,P,N,27,828363,F,2026-11-04,LINKED_REFERENCE_308,LINKAGE_TYPE_308,FIELD_CHAR_1_308,FIELD_CHAR_2_308,FIELD_CHAR_3_308,FIELD_CHAR_4_308,FIELD_CHAR_5_308,FIELD_CHAR_6_308,FIELD_CHAR_7_308,FIELD_CHAR_8_308,FIELD_CHAR_9_308,FIELD_CHAR_10_308,FIELD_CHAR_11_308,FIELD_CHAR_12_308,FIELD_CHAR_13_308,FIELD_CHAR_14_308,FIELD_CHAR_15_308,FIELD_CHAR_16_308,FIELD_CHAR_17_308,FIELD_CHAR_18_308,FIELD_CHAR_19_308,FIELD_CHAR_20_308,886696,411898,791968,963847,980963,397175,976479,816404,253737,967679,574594,917874,574620,871311,827865,960986,66713,668171,585747,238222,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,2026-11-04,R,M,953873,0.8200,2026-11-04,DR_PAYMENT_MODE_308,CR_PAYMENT_MODE_308,DR_PROD_AC_308,CR_PROD_AC_308,100,100,100000000308,100000000308,CLG_,CLG_BRN_CODE_CR_308,PC_C,100000000308,100000000308,CLG_,CLG_BRN_CODE_DR_308,PC_C,CARD_NO_308,INSTRUMENT_NO_CR,ROUTING_NO_CR_308,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_308,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,12931.000,C,D,2026-11-04,U,2026-11-04,85,2026-11-04,C,PARENT_LOAN_308,BRL
100000000309,009,APPLICATION_NUM_,CUST000309,LOAN,LOAN,2026-11-05,2026-11-05,2026-11-05,1591.100,24738.500,USD,2026-11-05,PRIMARY_APPLICANT_ID_309,Primary Applicant Name 309,USER,C,2026-11-05,A,S,U,R,1908.500,R,P,A,A,I,T,T,L,A,C,L,N,8792,5668.500,1,A,32,3819,2026-11-05,H,42,6935.500,1,679581,A,R,MAKER_ID_309,2026-11-05,CHECKER_ID_309,2026-11-05,A,100000000309,P,N,18,235384,F,2026-11-05,LINKED_REFERENCE_309,LINKAGE_TYPE_309,FIELD_CHAR_1_309,FIELD_CHAR_2_309,FIELD_CHAR_3_309,FIELD_CHAR_4_309,FIELD_CHAR_5_309,FIELD_CHAR_6_309,FIELD_CHAR_7_309,FIELD_CHAR_8_309,FIELD_CHAR_9_309,FIELD_CHAR_10_309,FIELD_CHAR_11_309,FIELD_CHAR_12_309,FIELD_CHAR_13_309,FIELD_CHAR_14_309,FIELD_CHAR_15_309,FIELD_CHAR_16_309,FIELD_CHAR_17_309,FIELD_CHAR_18_309,FIELD_CHAR_19_309,FIELD_CHAR_20_309,411938,360483,167697,19367,579568,297684,915667,980833,25195,187351,39288,294435,286587,179992,377483,942688,660819,434022,210315,225844,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,2026-11-05,R,M,989834,1.4700,2026-11-05,DR_PAYMENT_MODE_309,CR_PAYMENT_MODE_309,DR_PROD_AC_309,CR_PROD_AC_309,100,100,100000000309,100000000309,CLG_,CLG_BRN_CODE_CR_309,PC_C,100000000309,100000000309,CLG_,CLG_BRN_CODE_DR_309,PC_C,CARD_NO_309,INSTRUMENT_NO_CR,ROUTING_NO_CR_309,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_309,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,10744.000,C,D,2026-11-05,U,2026-11-05,23,2026-11-05,C,PARENT_LOAN_309,USD
100000000310,010,APPLICATION_NUM_,CUST000310,TD01,TD01,2026-11-06,2026-11-06,2026-11-06,12735.500,24988.300,PEN,2026-11-06,PRIMARY_APPLICANT_ID_310,Primary Applicant Name 310,USER,C,2026-11-06,A,S,U,R,8097.500,R,P,A,A,I,T,T,L,A,C,L,N,7073,9260.400,1,A,9444,1455,2026-11-06,H,76,5298.000,1,679526,A,R,MAKER_ID_310,2026-11-06,CHECKER_ID_310,2026-11-06,A,100000000310,P,N,20,233184,F,2026-11-06,LINKED_REFERENCE_310,LINKAGE_TYPE_310,FIELD_CHAR_1_310,FIELD_CHAR_2_310,FIELD_CHAR_3_310,FIELD_CHAR_4_310,FIELD_CHAR_5_310,FIELD_CHAR_6_310,FIELD_CHAR_7_310,FIELD_CHAR_8_310,FIELD_CHAR_9_310,FIELD_CHAR_10_310,FIELD_CHAR_11_310,FIELD_CHAR_12_310,FIELD_CHAR_13_310,FIELD_CHAR_14_310,FIELD_CHAR_15_310,FIELD_CHAR_16_310,FIELD_CHAR_17_310,FIELD_CHAR_18_310,FIELD_CHAR_19_310,FIELD_CHAR_20_310,947542,282754,631994,299636,217663,191858,941783,19595,360928,500073,190382,251603,232174,324274,888638,684320,390487,129110,326835,756368,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,2026-11-06,R,M,51600,3.4000,2026-11-06,DR_PAYMENT_MODE_310,CR_PAYMENT_MODE_310,DR_PROD_AC_310,CR_PROD_AC_310,100,100,100000000310,100000000310,CLG_,CLG_BRN_CODE_CR_310,PC_C,100000000310,100000000310,CLG_,CLG_BRN_CODE_DR_310,PC_C,CARD_NO_310,INSTRUMENT_NO_CR,ROUTING_NO_CR_310,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_310,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,20931.200,C,D,2026-11-06,U,2026-11-06,6,2026-11-06,C,PARENT_LOAN_310,PEN
100000000311,011,APPLICATION_NUM_,CUST000311,CARD,CARD,2026-11-07,2026-11-07,2026-11-07,7085.300,6907.600,EUR,2026-11-07,PRIMARY_APPLICANT_ID_311,Primary Applicant Name 311,USER,C,2026-11-07,A,S,U,R,13772.800,R,P,A,A,I,T,T,L,A,C,L,Y,9180,8394.800,1,A,9344,8216,2026-11-07,H,34,24818.600,1,628370,A,R,MAKER_ID_311,2026-11-07,CHECKER_ID_311,2026-11-07,A,100000000311,P,N,9,560071,F,2026-11-07,LINKED_REFERENCE_311,LINKAGE_TYPE_311,FIELD_CHAR_1_311,FIELD_CHAR_2_311,FIELD_CHAR_3_311,FIELD_CHAR_4_311,FIELD_CHAR_5_311,FIELD_CHAR_6_311,FIELD_CHAR_7_311,FIELD_CHAR_8_311,FIELD_CHAR_9_311,FIELD_CHAR_10_311,FIELD_CHAR_11_311,FIELD_CHAR_12_311,FIELD_CHAR_13_311,FIELD_CHAR_14_311,FIELD_CHAR_15_311,FIELD_CHAR_16_311,FIELD_CHAR_17_311,FIELD_CHAR_18_311,FIELD_CHAR_19_311,FIELD_CHAR_20_311,489590,774875,681646,729296,278521,31831,482439,918757,136288,381241,473015,647598,42342,781550,918460,771592,9116,588810,471586,647879,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,2026-11-07,R,M,801653,2.7900,2026-11-07,DR_PAYMENT_MODE_311,CR_PAYMENT_MODE_311,DR_PROD_AC_311,CR_PROD_AC_311,100,100,100000000311,100000000311,CLG_,CLG_BRN_CODE_CR_311,PC_C,100000000311,100000000311,CLG_,CLG_BRN_CODE_DR_311,PC_C,CARD_NO_311,INSTRUMENT_NO_CR,ROUTING_NO_CR_311,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_311,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,23247.200,C,D,2026-11-07,U,2026-11-07,25,2026-11-07,C,PARENT_LOAN_311,EUR
100000000312,012,APPLICATION_NUM_,CUST000312,CLRG,CLRG,2026-11-08,2026-11-08,2026-11-08,12584.600,2095.200,BRL,2026-11-08,PRIMARY_APPLICANT_ID_312,Primary Applicant Name 312,USER,C,2026-11-08,A,S,U,R,14710.000,R,P,A,A,I,T,T,L,A,C,L,N,5335,17179.400,1,A,9948,4587,2026-11-08,H,17,15924.200,1,72762,A,R,MAKER_ID_312,2026-11-08,CHECKER_ID_312,2026-11-08,A,100000000312,P,N,16,556575,F,2026-11-08,LINKED_REFERENCE_312,LINKAGE_TYPE_312,FIELD_CHAR_1_312,FIELD_CHAR_2_312,FIELD_CHAR_3_312,FIELD_CHAR_4_312,FIELD_CHAR_5_312,FIELD_CHAR_6_312,FIELD_CHAR_7_312,FIELD_CHAR_8_312,FIELD_CHAR_9_312,FIELD_CHAR_10_312,FIELD_CHAR_11_312,FIELD_CHAR_12_312,FIELD_CHAR_13_312,FIELD_CHAR_14_312,FIELD_CHAR_15_312,FIELD_CHAR_16_312,FIELD_CHAR_17_312,FIELD_CHAR_18_312,FIELD_CHAR_19_312,FIELD_CHAR_20_312,791418,188610,399205,578453,995463,457223,286282,436701,74232,282078,73241,488760,922544,689026,408716,322446,666949,489808,871411,945039,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,2026-11-08,R,M,379372,4.4600,2026-11-08,DR_PAYMENT_MODE_312,CR_PAYMENT_MODE_312,DR_PROD_AC_312,CR_PROD_AC_312,100,100,100000000312,100000000312,CLG_,CLG_BRN_CODE_CR_312,PC_C,100000000312,100000000312,CLG_,CLG_BRN_CODE_DR_312,PC_C,CARD_NO_312,INSTRUMENT_NO_CR,ROUTING_NO_CR_312,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_312,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,5400.800,C,D,2026-11-08,U,2026-11-08,46,2026-11-08,C,PARENT_LOAN_312,BRL
100000000313,013,APPLICATION_NUM_,CUST000313,SAV1,SAV1,2026-11-09,2026-11-09,2026-11-09,23691.500,12557.400,USD,2026-11-09,PRIMARY_APPLICANT_ID_313,Primary Applicant Name 313,USER,C,2026-11-09,A,S,U,R,1968.000,R,P,A,A,I,T,T,L,A,C,L,N,4534,2193.800,1,A,2234,7236,2026-11-09,H,60,3074.700,1,795391,A,R,MAKER_ID_313,2026-11-09,CHECKER_ID_313,2026-11-09,A,100000000313,P,N,19,799130,F,2026-11-09,LINKED_REFERENCE_313,LINKAGE_TYPE_313,FIELD_CHAR_1_313,FIELD_CHAR_2_313,FIELD_CHAR_3_313,FIELD_CHAR_4_313,FIELD_CHAR_5_313,FIELD_CHAR_6_313,FIELD_CHAR_7_313,FIELD_CHAR_8_313,FIELD_CHAR_9_313,FIELD_CHAR_10_313,FIELD_CHAR_11_313,FIELD_CHAR_12_313,FIELD_CHAR_13_313,FIELD_CHAR_14_313,FIELD_CHAR_15_313,FIELD_CHAR_16_313,FIELD_CHAR_17_313,FIELD_CHAR_18_313,FIELD_CHAR_19_313,FIELD_CHAR_20_313,740556,225518,80148,153761,960345,130158,794861,789287,670850,778441,304722,535984,247114,321675,951526,530135,374539,507435,48216,562066,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,2026-11-09,R,M,92894,4.4000,2026-11-09,DR_PAYMENT_MODE_313,CR_PAYMENT_MODE_313,DR_PROD_AC_313,CR_PROD_AC_313,100,100,100000000313,100000000313,CLG_,CLG_BRN_CODE_CR_313,PC_C,100000000313,100000000313,CLG_,CLG_BRN_CODE_DR_313,PC_C,CARD_NO_313,INSTRUMENT_NO_CR,ROUTING_NO_CR_313,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_313,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,982.900,C,D,2026-11-09,U,2026-11-09,82,2026-11-09,C,PARENT_LOAN_313,USD
100000000314,014,APPLICATION_NUM_,CUST000314,CURR,CURR,2026-11-10,2026-11-10,2026-11-10,11457.300,16356.200,PEN,2026-11-10,PRIMARY_APPLICANT_ID_314,Primary Applicant Name 314,USER,C,2026-11-10,A,S,U,R,9069.700,R,P,A,A,I,T,T,L,A,C,L,N,1292,16101.700,1,A,6359,6501,2026-11-10,H,28,5909.800,1,945765,A,R,MAKER_ID_314,2026-11-10,CHECKER_ID_314,2026-11-10,A,100000000314,P,N,1,706733,F,2026-11-10,LINKED_REFERENCE_314,LINKAGE_TYPE_314,FIELD_CHAR_1_314,FIELD_CHAR_2_314,FIELD_CHAR_3_314,FIELD_CHAR_4_314,FIELD_CHAR_5_314,FIELD_CHAR_6_314,FIELD_CHAR_7_314,FIELD_CHAR_8_314,FIELD_CHAR_9_314,FIELD_CHAR_10_314,FIELD_CHAR_11_314,FIELD_CHAR_12_314,FIELD_CHAR_13_314,FIELD_CHAR_14_314,FIELD_CHAR_15_314,FIELD_CHAR_16_314,FIELD_CHAR_17_314,FIELD_CHAR_18_314,FIELD_CHAR_19_314,FIELD_CHAR_20_314,817091,742348,750720,682733,636115,54653,715514,411606,781563,384700,97991,88980,135433,41424,588722,592225,294519,680919,893177,368110,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,2026-11-10,R,M,169153,3.9900,2026-11-10,DR_PAYMENT_MODE_314,CR_PAYMENT_MODE_314,DR_PROD_AC_314,CR_PROD_AC_314,100,100,100000000314,100000000314,CLG_,CLG_BRN_CODE_CR_314,PC_C,100000000314,100000000314,CLG_,CLG_BRN_CODE_DR_314,PC_C,CARD_NO_314,INSTRUMENT_NO_CR,ROUTING_NO_CR_314,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_314,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,2984.200,C,D,2026-11-10,U,2026-11-10,1,2026-11-10,C,PARENT_LOAN_314,PEN
